WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3
"1,401",https://www.tripadvisor.com/Attraction_Review-g155019-d184952-Reviews-Royal_Alexandra_Theatre-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/2b/2e/cb/royal-alexandra-theatre.jpg?w=500&h=-1&s=1,Royal Alexandra Theatre,17.,https://www.tripadvisor.com/Attraction_Review-g155019-d184952-Reviews-Royal_Alexandra_Theatre-Toronto_Ontario.html#REVIEWS,Theaters,Downtown
642,https://www.tripadvisor.com/Attraction_Review-g155019-d186805-Reviews-Allan_Gardens_Conservatory-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5b/34/32/grouped-flowers.jpg?w=500&h=-1&s=1,Allan Gardens Conservatory,18.,https://www.tripadvisor.com/Attraction_Review-g155019-d186805-Reviews-Allan_Gardens_Conservatory-Toronto_Ontario.html#REVIEWS,Gardens,Downtown
747,https://www.tripadvisor.com/Attraction_Review-g155019-d185111-Reviews-Scarborough_Bluffs-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/d4/77/1a/scarborough-bluffs.jpg?w=500&h=400&s=1,Scarborough Bluffs,19.,https://www.tripadvisor.com/Attraction_Review-g155019-d185111-Reviews-Scarborough_Bluffs-Toronto_Ontario.html#REVIEWS,Lookouts,Scarborough
"1,363",https://www.tripadvisor.com/Attraction_Review-g155019-d591344-Reviews-University_of_Toronto-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/d0/1c/9d/photo5jpg.jpg?w=500&h=-1&s=1,University of Toronto,20.,https://www.tripadvisor.com/Attraction_Review-g155019-d591344-Reviews-University_of_Toronto-Toronto_Ontario.html#REVIEWS,Educational sites,Downtown
"1,099",https://www.tripadvisor.com/Attraction_Review-g155019-d591332-Reviews-Toronto_Islands_Ferries-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/67/36/f7/toronto-islands.jpg?w=500&h=400&s=1,Toronto Islands Ferries,21.,https://www.tripadvisor.com/Attraction_Review-g155019-d591332-Reviews-Toronto_Islands_Ferries-Toronto_Ontario.html#REVIEWS,Ferries,Downtown
829,https://www.tripadvisor.com/Attraction_Review-g155019-d7125506-Reviews-Aga_Khan_Museum-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/bb/bc/01/the-exterior-of-the-aga.jpg?w=500&h=400&s=1,Aga Khan Museum,22.,https://www.tripadvisor.com/Attraction_Review-g155019-d7125506-Reviews-Aga_Khan_Museum-Toronto_Ontario.html#REVIEWS,Speciality Museums,Banbury-Don Mills
"1,595",https://www.tripadvisor.com/Attraction_Review-g155019-d600828-Reviews-Princess_of_Wales_Theatre-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/c1/f0/76/date-night.jpg?w=500&h=400&s=1,Princess of Wales Theatre,23.,https://www.tripadvisor.com/Attraction_Review-g155019-d600828-Reviews-Princess_of_Wales_Theatre-Toronto_Ontario.html#REVIEWS,Theaters,Downtown
692,https://www.tripadvisor.com/Attraction_Review-g155019-d155505-Reviews-Queen_Street-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/cc/cb/39/funky-buildings.jpg?w=500&h=400&s=1,Queen Street,24.,https://www.tripadvisor.com/Attraction_Review-g155019-d155505-Reviews-Queen_Street-Toronto_Ontario.html#REVIEWS,Points of Interest & Landmarks • Historic Walking Areas,East End
780,https://www.tripadvisor.com/Attraction_Review-g155019-d155482-Reviews-Harbourfront_Centre-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/09/9c/7c/harbourfront-centre.jpg?w=500&h=400&s=1,Harbourfront Centre,25.,https://www.tripadvisor.com/Attraction_Review-g155019-d155482-Reviews-Harbourfront_Centre-Toronto_Ontario.html#REVIEWS,Points of Interest & Landmarks,Downtown
"2,929",https://www.tripadvisor.com/Attraction_Review-g155019-d185093-Reviews-Kensington_Market-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/df/64/73/photo3jpg.jpg?w=500&h=-1&s=1,Kensington Market,26.,https://www.tripadvisor.com/Attraction_Review-g155019-d185093-Reviews-Kensington_Market-Toronto_Ontario.html#REVIEWS,Neighborhoods,Chinatown
"4,930",https://www.tripadvisor.com/Attraction_Review-g155019-d186704-Reviews-Toronto_Zoo-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/ac/67/6c/toronto-zoo.jpg?w=500&h=400&s=1,Toronto Zoo,27.,https://www.tripadvisor.com/Attraction_Review-g155019-d186704-Reviews-Toronto_Zoo-Toronto_Ontario.html#REVIEWS,Zoos,Scarborough
836,https://www.tripadvisor.com/Attraction_Review-g155019-d186831-Reviews-Toronto_Public_Library-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/32/da/48/library.jpg?w=500&h=400&s=1,Toronto Public Library,28.,https://www.tripadvisor.com/Attraction_Review-g155019-d186831-Reviews-Toronto_Public_Library-Toronto_Ontario.html#REVIEWS,Architectural Buildings • Libraries,Old Toronto
350,https://www.tripadvisor.com/Attraction_Review-g155019-d187002-Reviews-The_Elgin_Winter_Garden_Theatre_Centre-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/40/31/79/the-stage-at-the-elgin.jpg?w=500&h=400&s=1,The Elgin & Winter Garden Theatre Centre,29.,https://www.tripadvisor.com/Attraction_Review-g155019-d187002-Reviews-The_Elgin_Winter_Garden_Theatre_Centre-Toronto_Ontario.html#REVIEWS,Historic Sites • Theaters,Downtown
"1,754",https://www.tripadvisor.com/Attraction_Review-g155019-d184955-Reviews-Scotiabank_Arena-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/5c/a1/ad/photo1jpg.jpg?w=500&h=400&s=1,Scotiabank Arena,30.,https://www.tripadvisor.com/Attraction_Review-g155019-d184955-Reviews-Scotiabank_Arena-Toronto_Ontario.html#REVIEWS,Arenas & Stadiums,Downtown
1,,,,,,2,
655,https://www.tripadvisor.com/Attraction_Review-g155019-d184942-Reviews-Toronto_City_Hall-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/56/a5/37/detailed-work.jpg?w=500&h=-1&s=1,Toronto City Hall,31.,https://www.tripadvisor.com/Attraction_Review-g155019-d184942-Reviews-Toronto_City_Hall-Toronto_Ontario.html#REVIEWS,Points of Interest & Landmarks • Architectural Buildings,Downtown
"1,061",https://www.tripadvisor.com/Attraction_Review-g155019-d556451-Reviews-Nathan_Phillips_Square-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/73/cc/f2/nathan-phillips-square.jpg?w=500&h=-1&s=1,Nathan Phillips Square,32.,https://www.tripadvisor.com/Attraction_Review-g155019-d556451-Reviews-Nathan_Phillips_Square-Toronto_Ontario.html#REVIEWS,Points of Interest & Landmarks,Downtown
592,https://www.tripadvisor.com/Attraction_Review-g155019-d187010-Reviews-Black_Creek_Pioneer_Village-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/fd/11/ba/bellissimo-posto.jpg?w=500&h=-1&s=1,Black Creek Pioneer Village,33.,https://www.tripadvisor.com/Attraction_Review-g155019-d187010-Reviews-Black_Creek_Pioneer_Village-Toronto_Ontario.html#REVIEWS,Historic Sites • History Museums,York University Heights
390,https://www.tripadvisor.com/Attraction_Review-g155019-d8524783-Reviews-Graffiti_Alley-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/4a/1c/15/photo1jpg.jpg?w=500&h=-1&s=1,Graffiti Alley,34.,https://www.tripadvisor.com/Attraction_Review-g155019-d8524783-Reviews-Graffiti_Alley-Toronto_Ontario.html#REVIEWS,Neighborhoods • Points of Interest & Landmarks,Fashion District
311,https://www.tripadvisor.com/Attraction_Review-g155019-d2297678-Reviews-Evergreen_Brick_Works-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/2e/07/22/panoramic-view-of-evergreen.jpg?w=500&h=400&s=1,Evergreen Brick Works,35.,https://www.tripadvisor.com/Attraction_Review-g155019-d2297678-Reviews-Evergreen_Brick_Works-Toronto_Ontario.html#REVIEWS,Points of Interest & Landmarks • Historic Walking Areas,Midtown
405,https://www.tripadvisor.com/Attraction_Review-g155019-d185113-Reviews-Greektown_on_the_Danforth-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/68/af/3a/photo0jpg.jpg?w=500&h=-1&s=1,Greektown on the Danforth,36.,https://www.tripadvisor.com/Attraction_Review-g155019-d185113-Reviews-Greektown_on_the_Danforth-Toronto_Ontario.html#REVIEWS,Points of Interest & Landmarks,East End
627,https://www.tripadvisor.com/Attraction_Review-g155019-d184957-Reviews-The_Beach_Village-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/33/b1/c9/the-beaches-toronto.jpg?w=500&h=400&s=1,The Beach Village,37.,https://www.tripadvisor.com/Attraction_Review-g155019-d184957-Reviews-The_Beach_Village-Toronto_Ontario.html#REVIEWS,Neighborhoods • Points of Interest & Landmarks,The Beaches
734,https://www.tripadvisor.com/Attraction_Review-g155019-d12959157-Reviews-Yorkville_Village-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/e5/ba/68/four-seasons.jpg?w=500&h=-1&s=1,Yorkville Village,38.,https://www.tripadvisor.com/Attraction_Review-g155019-d12959157-Reviews-Yorkville_Village-Toronto_Ontario.html#REVIEWS,Scenic Walking Areas • Shopping Malls,Yorkville
128,https://www.tripadvisor.com/Attraction_Review-g155019-d3383681-Reviews-BAPS_Shri_Swaminarayan_Mandir-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/12/bc/75/baps-shri-swaminarayan.jpg?w=500&h=-1&s=1,BAPS Shri Swaminarayan Mandir,39.,https://www.tripadvisor.com/Attraction_Review-g155019-d3383681-Reviews-BAPS_Shri_Swaminarayan_Mandir-Toronto_Ontario.html#REVIEWS,Religious Sites,Etobicoke
538,https://www.tripadvisor.com/Attraction_Review-g155019-d184960-Reviews-Toronto_Harbour-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/95/fc/1f/restaurant-from-tall.jpg?w=500&h=400&s=1,Toronto Harbour,40.,https://www.tripadvisor.com/Attraction_Review-g155019-d184960-Reviews-Toronto_Harbour-Toronto_Ontario.html#REVIEWS,Neighborhoods,Downtown
574,https://www.tripadvisor.com/Attraction_Review-g155019-d592902-Reviews-Yorkdale_Shopping_Centre-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/98/16/90/east-wing.jpg?w=500&h=400&s=1,Yorkdale Shopping Centre,41.,https://www.tripadvisor.com/Attraction_Review-g155019-d592902-Reviews-Yorkdale_Shopping_Centre-Toronto_Ontario.html#REVIEWS,Shopping Malls,Yorkdale
301,https://www.tripadvisor.com/Attraction_Review-g155019-d186828-Reviews-Spadina_Museum-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/36/8d/92/photo1jpg.jpg?w=500&h=-1&s=1,Spadina Museum,42.,https://www.tripadvisor.com/Attraction_Review-g155019-d186828-Reviews-Spadina_Museum-Toronto_Ontario.html#REVIEWS,Historic Sites • History Museums,South Hill
101,https://www.tripadvisor.com/Attraction_Review-g155019-d2056324-Reviews-Toronto_Botanical_Garden-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/d2/fb/3e/edwards-gardens.jpg?w=500&h=400&s=1,Toronto Botanical Garden,43.,https://www.tripadvisor.com/Attraction_Review-g155019-d2056324-Reviews-Toronto_Botanical_Garden-Toronto_Ontario.html#REVIEWS,Gardens,Banbury-Don Mills
438,https://www.tripadvisor.com/Attraction_Review-g155019-d186819-Reviews-Old_City_Hall-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/41/51/e3/old-city-hall.jpg?w=500&h=400&s=1,Old City Hall,44.,https://www.tripadvisor.com/Attraction_Review-g155019-d186819-Reviews-Old_City_Hall-Toronto_Ontario.html#REVIEWS,Architectural Buildings • Government Buildings,Downtown
172,https://www.tripadvisor.com/Attraction_Review-g155019-d3355580-Reviews-Bluffers_Park-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/42/14/ab/photo0jpg.jpg?w=500&h=-1&s=1,Bluffers Park,45.,https://www.tripadvisor.com/Attraction_Review-g155019-d3355580-Reviews-Bluffers_Park-Toronto_Ontario.html#REVIEWS,Nature & Wildlife Areas • Parks,Scarborough
281,https://www.tripadvisor.com/Attraction_Review-g155019-d184810-Reviews-Gardiner_Museum-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/df/c9/48/gardiner-museum-exterior.jpg?w=500&h=400&s=1,Gardiner Museum,46.,https://www.tripadvisor.com/Attraction_Review-g155019-d184810-Reviews-Gardiner_Museum-Toronto_Ontario.html#REVIEWS,Art Museums,Downtown
927,https://www.tripadvisor.com/Attraction_Review-g155019-d185116-Reviews-Yonge_Street-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/9e/3e/ef/yonge-street.jpg?w=500&h=-1&s=1,Yonge Street,47.,https://www.tripadvisor.com/Attraction_Review-g155019-d185116-Reviews-Yonge_Street-Toronto_Ontario.html#REVIEWS,Points of Interest & Landmarks,North End
221,https://www.tripadvisor.com/Attraction_Review-g155019-d184951-Reviews-Roy_Thomson_Hall-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/20/7e/cd/photo0jpg.jpg?w=500&h=-1&s=1,Roy Thomson Hall,48.,https://www.tripadvisor.com/Attraction_Review-g155019-d184951-Reviews-Roy_Thomson_Hall-Toronto_Ontario.html#REVIEWS,Theaters,Downtown
293,https://www.tripadvisor.com/Attraction_Review-g155019-d184781-Reviews-Bloor_West_Village-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/21/4b/3c/bloor-west-village.jpg?w=500&h=-1&s=1,Bloor West Village,49.,https://www.tripadvisor.com/Attraction_Review-g155019-d184781-Reviews-Bloor_West_Village-Toronto_Ontario.html#REVIEWS,Neighborhoods,Old Toronto
863,https://www.tripadvisor.com/Attraction_Review-g155019-d184962-Reviews-Toronto_Union-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/21/37/77/estacion-toronto-union.jpg?w=500&h=-1&s=1,Toronto Union,50.,https://www.tripadvisor.com/Attraction_Review-g155019-d184962-Reviews-Toronto_Union-Toronto_Ontario.html#REVIEWS,Points of Interest & Landmarks • Architectural Buildings,Downtown
"1,750",https://www.tripadvisor.com/Attraction_Review-g155019-d187019-Reviews-Ontario_Science_Centre-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/8e/1d/23/front-amphitheatre-steps.jpg?w=500&h=400&s=1,Ontario Science Centre,51.,https://www.tripadvisor.com/Attraction_Review-g155019-d187019-Reviews-Ontario_Science_Centre-Toronto_Ontario.html#REVIEWS,Science Museums,Flemingdon Park
296,https://www.tripadvisor.com/Attraction_Review-g155019-d591342-Reviews-The_Path-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/3c/1a/21/the-path-one-of-the-many.jpg?w=500&h=400&s=1,The Path,52.,https://www.tripadvisor.com/Attraction_Review-g155019-d591342-Reviews-The_Path-Toronto_Ontario.html#REVIEWS,Shopping Malls,Downtown
265,https://www.tripadvisor.com/Attraction_Review-g155019-d2525570-Reviews-Royal_Conservatory_of_Music-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/58/d9/dd/koerner-hall.jpg?w=500&h=400&s=1,Royal Conservatory of Music,53.,https://www.tripadvisor.com/Attraction_Review-g155019-d2525570-Reviews-Royal_Conservatory_of_Music-Toronto_Ontario.html#REVIEWS,Universities & Schools • Theaters,Downtown
133,https://www.tripadvisor.com/Attraction_Review-g155019-d3497880-Reviews-Tommy_Thompson_Park-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/5a/12/f3/photo6jpg.jpg?w=500&h=-1&s=1,Tommy Thompson Park,54.,https://www.tripadvisor.com/Attraction_Review-g155019-d3497880-Reviews-Tommy_Thompson_Park-Toronto_Ontario.html#REVIEWS,Nature & Wildlife Areas,The Beaches
164,https://www.tripadvisor.com/Attraction_Review-g155019-d185107-Reviews-Riverdale_Farm-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/10/f3/61/the-simpson-house.jpg?w=500&h=-1&s=1,Riverdale Farm,55.,https://www.tripadvisor.com/Attraction_Review-g155019-d185107-Reviews-Riverdale_Farm-Toronto_Ontario.html#REVIEWS,Farms,Cabbagetown-South St.James Town
180,https://www.tripadvisor.com/Attraction_Review-g155019-d187007-Reviews-Toronto_Music_Garden-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/8b/ac/8d/toronto-music-garden.jpg?w=500&h=400&s=1,Toronto Music Garden,56.,https://www.tripadvisor.com/Attraction_Review-g155019-d187007-Reviews-Toronto_Music_Garden-Toronto_Ontario.html#REVIEWS,Parks • Gardens,Fashion District
"1,026",https://www.tripadvisor.com/Attraction_Review-g155019-d155491-Reviews-Chinatown-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/9d/a8/30/photo3jpg.jpg?w=500&h=-1&s=1,Chinatown,57.,https://www.tripadvisor.com/Attraction_Review-g155019-d155491-Reviews-Chinatown-Toronto_Ontario.html#REVIEWS,Neighborhoods,Chinatown
"1,577",https://www.tripadvisor.com/Attraction_Review-g155019-d606598-Reviews-Yonge_Dundas_Square-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/14/b5/dd/photo1jpg.jpg?w=500&h=-1&s=1,Yonge-Dundas Square,58.,https://www.tripadvisor.com/Attraction_Review-g155019-d606598-Reviews-Yonge_Dundas_Square-Toronto_Ontario.html#REVIEWS,Points of Interest & Landmarks • Theaters,Downtown
68,https://www.tripadvisor.com/Attraction_Review-g155019-d4833023-Reviews-Humber_Bay_Park-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/3d/a1/cd/a-view-of-the-toronto.jpg?w=500&h=400&s=1,Humber Bay Park,59.,https://www.tripadvisor.com/Attraction_Review-g155019-d4833023-Reviews-Humber_Bay_Park-Toronto_Ontario.html#REVIEWS,Parks,Etobicoke
88,https://www.tripadvisor.com/Attraction_Review-g155019-d12507140-Reviews-Berczy_Park-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/ec/b7/c8/chafariz-com-esculturas.jpg?w=500&h=400&s=1,Berczy Park,60.,https://www.tripadvisor.com/Attraction_Review-g155019-d12507140-Reviews-Berczy_Park-Toronto_Ontario.html#REVIEWS,Parks,Downtown
2,,,,,,1,3
260,https://www.tripadvisor.com/Attraction_Review-g155019-d557980-Reviews-Four_Seasons_Centre_for_the_Performing_Arts-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/0e/be/31/audience-seats-rings.jpg?w=500&h=-1&s=1,Four Seasons Centre for the Performing Arts,61.,https://www.tripadvisor.com/Attraction_Review-g155019-d557980-Reviews-Four_Seasons_Centre_for_the_Performing_Arts-Toronto_Ontario.html#REVIEWS,Theaters,Financial District
109,https://www.tripadvisor.com/Attraction_Review-g155019-d1903265-Reviews-Hanlan_s_Point_Beach-Toronto_Ontario.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/53/62/50/sand-castles-and-sailboats.jpg?w=500&h=-1&s=1,Hanlan's Point Beach,62.,https://www.tripadvisor.com/Attraction_Review-g155019-d1903265-Reviews-Hanlan_s_Point_Beach-Toronto_Ontario.html#REVIEWS,Beaches,Old Toronto
