,Attraction Name,Attraction Type,City,Country
154,Bodylines Fitness & Wellness Club at City Centre Rotana Doha,Health Clubs • Spas,Doha,Qatar
155,Jaula Spa & Club,Spas,Doha,Qatar
156,,1,Doha,Qatar
157,Escapology Qatar,Escape Games • Scavenger Hunts,Doha,Qatar
158,Singing Sand Dunes,Other Outdoor Activities,Doha,Qatar
159,Racing & Equestrian Club,Game & Entertainment Centers,Doha,Qatar
160,Doha Bus,City Tours • Hop-On Hop-Off Tours,Doha,Qatar
161,La Vue,Bars & Clubs • Cigar Bars,Doha,Qatar
162,Oriental Spa,Arab Baths • Hammams & Turkish Baths,Doha,Qatar
163,Blue Pearl Experience,Stand Up Paddleboarding,Doha,Qatar
164,QSUP,Surfing & Windsurfing,Doha,Qatar
165,Yama yoga,Yoga & Pilates,Doha,Qatar
166,Oxygene Club Doha,Dance Clubs & Discos,Doha,Qatar
167,National Cruise Tourism,City Tours • Multi-day Tours,Doha,Qatar
168,Doha Quest,Amusement & Theme Parks,Doha,Qatar
169,Travel Designer WLL,City Tours • Multi-day Tours,Doha,Qatar
170,Arrival to Departure Travel & Day Tours,Sightseeing Tours,Doha,Qatar
171,Rise Doha,Wine Bars,Doha,Qatar
172,Kayaking 365 Adventure,Kayaking & Canoeing,Doha,Qatar
173,Qatar Water Sport,Surfing & Windsurfing • Waterskiing & Jetskiing,Doha,Qatar
174,Dohabus,Multi-day Tours • Taxis & Shuttles,Doha,Qatar
175,the cooking academy,Paint & Pottery Studios • Cooking Classes,Doha,Qatar
176,Qatar Racing Club,Other Outdoor Activities,Doha,Qatar
177,KidZania Doha,Game & Entertainment Centers,Doha,Qatar
178,Jungle Zone Theme Park,Game & Entertainment Centers,Doha,Qatar
179,Qatar Ventures - Private Day Tours,Private Tours,Doha,Qatar
180,Omani Market,Speciality & Gift Shops,Doha,Qatar
181,Angry Birds World,Amusement & Theme Parks • Game & Entertainment Centers,Doha,Qatar
182,Aria Spa & Wellness,Spas,Doha,Qatar
183,The Lounge,Bars & Clubs,Doha,Qatar
184,Small Lie,Monuments & Statues,Doha,Qatar
185,Alhazm Mall,Speciality & Gift Shops • Department Stores,Doha,Qatar
186,Novo Cinemas,Movie Theaters,Doha,Qatar
187,,1,Doha,Qatar
188,Travel Designer WLL,Multi-day Tours • Boat Tours,Doha,Qatar
189,Noufal Moideen,Multi-day Tours • Boat Tours,Doha,Qatar
190,Royal Thai Men Spa,Spas,Doha,Qatar
191,Virtuocity,Game & Entertainment Centers,Doha,Qatar
192,The Laughter Factory,Comedy Clubs,Doha,Qatar
193,Albasem Jewellery,Paint & Pottery Studios,Doha,Qatar
194,Doha Souq,City Tours • Shopping Tours,Doha,Qatar
195,B Square Mall,Escape Games • Shopping Tours,Doha,Qatar
196,Zero Latency,Shooting Ranges • Other Fun & Games,Doha,Qatar
197,Doha Adventures Tours and Safari,City Tours • Adrenaline & Extreme Tours,Doha,Qatar
198,asfary.com,Paint & Pottery Studios • Multi-day Tours,Doha,Qatar
199,Doha Bus,Day Trips,Doha,Qatar
200,Sara's Secrets Tailoring Workshop,Speciality & Gift Shops • Lessons & Workshops,Doha,Qatar
201,HerAvenue Saloon and SPA,Spas,Doha,Qatar
202,Mytransfers Doha,Taxis & Shuttles,Doha,Qatar
203,Anna Flota,Multi-day Tours • Taxis & Shuttles,Doha,Qatar
204,Oxygen Park,Parks • Playgrounds,Doha,Qatar
205,Luxury Spa & Fitness,Health Clubs • Arab Baths,Doha,Qatar
206,Souq Waqif Art Center,Art Galleries,Doha,Qatar
207,Ultimate 360 Qatar,Scuba & Snorkelling • Boat Tours,Doha,Qatar
208,Diva Lounge Spa,Health Clubs • Arab Baths,Doha,Qatar
209,Qatarsub,Other Outdoor Activities,Doha,Qatar
210,Beauty Box,Spas,Doha,Qatar
211,Galeries Lafayette Doha,Department Stores,Doha,Qatar
212,The Carpet Cellar,Speciality & Gift Shops,Doha,Qatar
213,Qatar Airways Al Safwa First Lounge,Airport Lounges,Doha,Qatar
214,VOX Cinemas Doha Oasis,Movie Theaters,Doha,Qatar
215,Vox Cinema,Movie Theaters,Doha,Qatar
216,Trans Orient Travel & Tourism,Multi-day Tours • Day Trips,Doha,Qatar
217,Grand Heritage Doha Spa,Spas,Doha,Qatar
218,,1,Doha,Qatar
219,Airport Transfers in Qatar,Taxis & Shuttles,Doha,Qatar
220,The Living Room,Bars & Clubs,Doha,Qatar
221,Airada Spa,Spas,Doha,Qatar
222,The Grand Cinecentre,Movie Theaters,Doha,Qatar
223,Snow Dunes,Game & Entertainment Centers,Doha,Qatar
224,Moroccan Touches Beauty Center,Hammams & Turkish Baths • Spas,Doha,Qatar
225,Four One One,Day Trips,Doha,Qatar
226,Breeze Spa at Four Points by Sheraton Doha,Spas,Doha,Qatar
227,UNIQUE WORLD LIMOUSINE SERVICES,Taxis & Shuttles,Doha,Qatar
228,Al Majles Resort,Taxis & Shuttles • Coffee & Tea Tours,Doha,Qatar
229,Africano Tour,"City Tours • 4WD, ATV & Off-Road Tours",Doha,Qatar
230,City Spa,Spas,Doha,Qatar
231,Quicktransfer,Taxis & Shuttles,Doha,Qatar
232,The Backyard,"Bar, Club & Pub Tours",Doha,Qatar
233,De Irish Doha,Bars & Clubs,Doha,Qatar
234,Archery Tag Qatar,Other Fun & Games,Doha,Qatar
235,J Mall,Shopping Malls,Doha,Qatar
236,Pick Quick Limousine,Private Tours,Doha,Qatar
237,Surf & Soul,Surfing & Windsurfing,Doha,Qatar
238,Marks & Spencer,Speciality & Gift Shops,Doha,Qatar
239,Zekreet Fort Ruins,Historic Sites • Ancient Ruins,Doha,Qatar
240,5/6 Park,Parks • Gardens,Doha,Qatar
241,"Al Souq Street, Al Souq St, Doha, Qatar",Walking Tours,Doha,Qatar
242,Diva Lounge Al Gharafa,Spas,Doha,Qatar
243,Fifi's Attic,Speciality & Gift Shops • Antique Shops,Doha,Qatar
244,Fabric Lounge,Bars & Clubs,Doha,Qatar
245,Al Thuraya Planetarium,Observatories & Planetariums,Doha,Qatar
246,300 Bowling Center,Bowling Alleys,Doha,Qatar
247,Sawasdee Beauty & Thai Spa,Spas,Doha,Qatar
248,Be Bloom Beauty Centre,Spas,Doha,Qatar
249,,1,Doha,Qatar
250,Marks and Spencer,Speciality & Gift Shops,Doha,Qatar
251,"EUROPE SHUTTLE Doha, Qatar",Taxis & Shuttles,Doha,Qatar
252,Experience Qatar,Multi-day Tours • Private Tours,Doha,Qatar
253,Marsa Marine Entertainment,Boat Rentals,Doha,Qatar
254,Torba Farmers Market,Farmers Markets,Doha,Qatar
255,Marsa Marine Entertainment,Boat Tours • Private Tours,Doha,Qatar
256,Prestige Cars,Taxis & Shuttles • Self-Guided Tours & Rentals,Doha,Qatar
257,Qvoyage.qa,Parasailing & Paragliding • Multi-day Tours,Doha,Qatar
258,Qatar private tours,"Multi-day Tours • 4WD, ATV & Off-Road Tours",Doha,Qatar
259,Doha Desert Safari,"4WD, ATV & Off-Road Tours • Safaris",Doha,Qatar
260,Talixo - Doha,Taxis & Shuttles,Doha,Qatar
261,Conexão Qatar,Private Tours,Doha,Qatar
262,Tour Travel and More Doha,Taxis & Shuttles • Private Tours,Doha,Qatar
263,The Photo Experience Doha,Shopping Tours • Walking Tours,Doha,Qatar
264,Fyre Fit Doha,Sports Camps & Clinics,Doha,Qatar
265,Lusail Shooting Club,Shooting Ranges,Doha,Qatar
266,Regency Holidays- Qatar,Parasailing & Paragliding • City Tours,Doha,Qatar
267,【Comfortable ride】Private airport transfer in Doha,Taxis & Shuttles,Doha,Qatar
268,Desert Fox,Day Trips,Doha,Qatar
269,"PROFi DRIVER Doha, Qatar",Taxis & Shuttles,Doha,Qatar
270,LookStyler,City Tours • Fashion Shows & Tours,Doha,Qatar
271,Golden Eagle Store,Speciality & Gift Shops,Doha,Qatar
272,Trans Orient Travel & Tourism,Multi-day Tours • Adrenaline & Extreme Tours,Doha,Qatar
273,Mohamad AL FAKIR,Helicopter Tours • Balloon Rides,Doha,Qatar
274,AL FALAH OPTICS,Self-Guided Tours & Rentals,Doha,Qatar
275,Doha Quest,Amusement & Theme Parks,Doha,Qatar
276,Taxi2Airport Doha,Taxis & Shuttles,Doha,Qatar
277,Moulay Yaaqoup Beauty Center,Hammams & Turkish Baths,Doha,Qatar
278,Desert Princess,Spas,Doha,Qatar
279,Onaiza Park,Parks,Doha,Qatar
280,,1,Doha,Qatar
281,Fun Top Fun Qatar,City Tours • Multi-day Tours,Doha,Qatar
282,Allforce Martial Arts Academy,Health Clubs,Doha,Qatar
283,Qatar Tourism,Government Buildings,Doha,Qatar
284,Doha (Qatar)- Tanzania-Serengeti migration safari & Kilimanjaro Hiking,"Multi-day Tours • 4WD, ATV & Off-Road Tours",Doha,Qatar
285,Vulcan Coffee Roastery,Speciality & Gift Shops,Doha,Qatar
286,Onlyroses Qatar,Speciality & Gift Shops,Doha,Qatar
287,Onlyroses Doha,Speciality & Gift Shops,Doha,Qatar
288,Aldo Coppola,Spas,Doha,Qatar
289,The Zone,Health Clubs,Doha,Qatar
290,The Aviator Lounge,Game & Entertainment Centers,Doha,Qatar
291,Msheireb Downtown Doha,Points of Interest & Landmarks,Doha,Qatar
292,BE ME [Brain Education Middle East],Paint & Pottery Studios • Sports Camps & Clinics,Doha,Qatar
293,QatarWaterSport,Scuba & Snorkelling • Boat Tours,Doha,Qatar
294,Scuba Life Qatar,Scuba & Snorkelling • Boat Tours,Doha,Qatar
295,Al Zubara Fort,Castles,Doha,Qatar
296,1847 Executive Grooming For Men,Spas,Doha,Qatar
297,Stadium 974,Arenas & Stadiums,Doha,Qatar
298,Aldar marine water sports,Waterskiing & Jetskiing • Boat Rentals,Doha,Qatar
299,,1,Doha,Qatar
