WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3
"1,898",https://www.tripadvisor.com/Attraction_Review-g303506-d2352264-Reviews-Morro_Dois_Irmaos-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/f8/05/f4/morro-dois-irmaos.jpg?w=500&h=-1&s=1,Morro Dois Irmaos,19.,https://www.tripadvisor.com/Attraction_Review-g303506-d2352264-Reviews-Morro_Dois_Irmaos-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Parks • Observation Decks & Towers,Zona Sul (South Zone)
"3,683",https://www.tripadvisor.com/Attraction_Review-g303506-d318110-Reviews-Leblon_Beach-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/78/70/da/20151104-141516-largejpg.jpg?w=500&h=400&s=1,Leblon Beach,20.,https://www.tripadvisor.com/Attraction_Review-g303506-d318110-Reviews-Leblon_Beach-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Beaches • Lookouts,Zona Sul (South Zone)
623,https://www.tripadvisor.com/Attraction_Review-g303506-d7676302-Reviews-Pedra_do_Telegrafo-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/c3/a4/90/img-20180424-wa0015-01.jpg?w=500&h=400&s=1,Pedra do Telégrafo,21.,https://www.tripadvisor.com/Attraction_Review-g303506-d7676302-Reviews-Pedra_do_Telegrafo-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Geologic Formations,Zona Oeste (West Zone)
"2,062",https://www.tripadvisor.com/Attraction_Review-g303506-d2352463-Reviews-Real_Gabinete_Portugues_Da_Leitura-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/2a/95/e8/interior-of-the-portuguese.jpg?w=500&h=400&s=1,Real Gabinete Portugues Da Leitura,22.,https://www.tripadvisor.com/Attraction_Review-g303506-d2352463-Reviews-Real_Gabinete_Portugues_Da_Leitura-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Libraries,Centro
"10,092",https://www.tripadvisor.com/Attraction_Review-g303506-d311272-Reviews-Theatro_Municipal_do_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/5c/b9/b9/praca-da-cinelandia-centro.jpg?w=500&h=-1&s=1,Theatro Municipal do Rio de Janeiro,23.,https://www.tripadvisor.com/Attraction_Review-g303506-d311272-Reviews-Theatro_Municipal_do_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Theaters,Centro
"9,629",https://www.tripadvisor.com/Attraction_Review-g303506-d2253896-Reviews-Escadaria_Selaron-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/23/e8/81/escadaria-selaron.jpg?w=500&h=400&s=1,Escadaria Selarón,24.,https://www.tripadvisor.com/Attraction_Review-g303506-d2253896-Reviews-Escadaria_Selaron-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Points of Interest & Landmarks,Santa Teresa
977,https://www.tripadvisor.com/Attraction_Review-g303506-d11923355-Reviews-Forte_de_Copacabana-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/86/c4/cb/sabado-de-sol-2.jpg?w=500&h=-1&s=1,Forte de Copacabana,25.,https://www.tripadvisor.com/Attraction_Review-g303506-d11923355-Reviews-Forte_de_Copacabana-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Historic Sites • History Museums,Zona Sul (South Zone)
"8,643",https://www.tripadvisor.com/Attraction_Review-g303506-d311284-Reviews-Centro_Cultural_Banco_do_Brasil_CCBB_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/94/ad/33/img-20151122-113050-largejpg.jpg?w=500&h=400&s=1,Centro Cultural Banco do Brasil - CCBB Rio de Janeiro,26.,https://www.tripadvisor.com/Attraction_Review-g303506-d311284-Reviews-Centro_Cultural_Banco_do_Brasil_CCBB_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de.html#REVIEWS,Architectural Buildings • Convention Centers,Centro
"1,133",https://www.tripadvisor.com/Attraction_Review-g303506-d2352454-Reviews-Vermelha_Beach-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/51/40/e9/photo1jpg.jpg?w=500&h=400&s=1,Vermelha Beach,27.,https://www.tripadvisor.com/Attraction_Review-g303506-d2352454-Reviews-Vermelha_Beach-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Beaches,Urca
"9,711",https://www.tripadvisor.com/Attraction_Review-g303506-d553294-Reviews-Rodrigo_de_Freitas_Lagoon-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/be/77/97/a-lagoa-que-fica-bem.jpg?w=500&h=-1&s=1,Rodrigo de Freitas Lagoon,28.,https://www.tripadvisor.com/Attraction_Review-g303506-d553294-Reviews-Rodrigo_de_Freitas_Lagoon-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Bodies of Water,Zona Sul (South Zone)
"1,476",https://www.tripadvisor.com/Attraction_Review-g303506-d2352452-Reviews-Recreio_dos_Bandeirantes_Beach-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/42/f0/55/novo-angulo.jpg?w=500&h=400&s=1,Recreio dos Bandeirantes Beach,29.,https://www.tripadvisor.com/Attraction_Review-g303506-d2352452-Reviews-Recreio_dos_Bandeirantes_Beach-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Beaches,Zona Oeste (West Zone)
911,https://www.tripadvisor.com/Attraction_Review-g303506-d311273-Reviews-Museu_Historico_Nacional-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/a7/d7/0c/grafite-em-muro-externo.jpg?w=500&h=400&s=1,Museu Historico Nacional,30.,https://www.tripadvisor.com/Attraction_Review-g303506-d311273-Reviews-Museu_Historico_Nacional-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,History Museums,Centro
1,,,,,,2,
"2,270",https://www.tripadvisor.com/Attraction_Review-g303506-d10723987-Reviews-Boulevard_Olimpico-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/cb/05/6b/boulevard-olimpico.jpg?w=500&h=400&s=1,Boulevard Olimpico,31.,https://www.tripadvisor.com/Attraction_Review-g303506-d10723987-Reviews-Boulevard_Olimpico-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Points of Interest & Landmarks,Zona Central (Central Region)
"1,487",https://www.tripadvisor.com/Attraction_Review-g303506-d4056868-Reviews-Reserva_Beach-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/73/1e/d5/photo0jpg.jpg?w=500&h=-1&s=1,Reserva Beach,32.,https://www.tripadvisor.com/Attraction_Review-g303506-d4056868-Reviews-Reserva_Beach-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Beaches,Zona Oeste (West Zone)
"1,609",https://www.tripadvisor.com/Attraction_Review-g303506-d631506-Reviews-Santa_Teresa-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/84/f3/9d/santa-teresa.jpg?w=500&h=400&s=1,Santa Teresa,33.,https://www.tripadvisor.com/Attraction_Review-g303506-d631506-Reviews-Santa_Teresa-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Neighborhoods,Santa Teresa
779,https://www.tripadvisor.com/Attraction_Review-g303506-d4452773-Reviews-Jerusalem_Cultural_Center-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/4c/36/2e/centro-cultural-jerusalem.jpg?w=500&h=-1&s=1,Jerusalem Cultural Center,34.,https://www.tripadvisor.com/Attraction_Review-g303506-d4452773-Reviews-Jerusalem_Cultural_Center-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Points of Interest & Landmarks • Religious Sites,Del Castilho
903,https://www.tripadvisor.com/Attraction_Review-g303506-d2352442-Reviews-Praia_Da_Joatinga-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/b1/30/92/photo0jpg.jpg?w=500&h=400&s=1,Praia Da Joatinga,35.,https://www.tripadvisor.com/Attraction_Review-g303506-d2352442-Reviews-Praia_Da_Joatinga-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Beaches,
"2,336",https://www.tripadvisor.com/Attraction_Review-g303506-d2352483-Reviews-Vista_Chinesa-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/42/da/3d/vista-chinesa.jpg?w=500&h=-1&s=1,Vista Chinesa,36.,https://www.tripadvisor.com/Attraction_Review-g303506-d2352483-Reviews-Vista_Chinesa-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Observation Decks & Towers,Jardim Botanico
"3,307",https://www.tripadvisor.com/Attraction_Review-g303506-d2136495-Reviews-Urca-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/e9/a4/08/photo5jpg.jpg?w=500&h=400&s=1,Urca,37.,https://www.tripadvisor.com/Attraction_Review-g303506-d2136495-Reviews-Urca-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Neighborhoods,Urca
410,https://www.tripadvisor.com/Attraction_Review-g303506-d311249-Reviews-Sitio_Roberto_Burle_Marx-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/49/f3/c9/photo1jpg.jpg?w=500&h=-1&s=1,Sitio Roberto Burle Marx,38.,https://www.tripadvisor.com/Attraction_Review-g303506-d311249-Reviews-Sitio_Roberto_Burle_Marx-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Historic Sites • Parks,Jacarepaguá
387,https://www.tripadvisor.com/Attraction_Review-g303506-d3923935-Reviews-Ilha_Da_Gigoia-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/4d/32/d6/photo5jpg.jpg?w=500&h=-1&s=1,Ilha Da Gigoia,39.,https://www.tripadvisor.com/Attraction_Review-g303506-d3923935-Reviews-Ilha_Da_Gigoia-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Islands,Zona Oeste (West Zone)
"2,601",https://www.tripadvisor.com/Attraction_Review-g303506-d317818-Reviews-Sao_Bento_Monastery-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/d5/2e/a6/perfeicao.jpg?w=500&h=400&s=1,Sao Bento Monastery,40.,https://www.tripadvisor.com/Attraction_Review-g303506-d317818-Reviews-Sao_Bento_Monastery-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Religious Sites,Centro
837,https://www.tripadvisor.com/Attraction_Review-g303506-d4403540-Reviews-Shopping_Village_Mall-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/c8/cb/7b/photo0jpg.jpg?w=500&h=-1&s=1,Shopping Village Mall,41.,https://www.tripadvisor.com/Attraction_Review-g303506-d4403540-Reviews-Shopping_Village_Mall-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Shopping Malls,Zona Oeste (West Zone)
868,https://www.tripadvisor.com/Attraction_Review-g303506-d317895-Reviews-Bondinho_de_Santa_Teresa-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/db/40/6b/20151221-154111-01-largejpg.jpg?w=500&h=400&s=1,Bondinho de Santa Teresa,42.,https://www.tripadvisor.com/Attraction_Review-g303506-d317895-Reviews-Bondinho_de_Santa_Teresa-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Trams,Centro
508,https://www.tripadvisor.com/Attraction_Review-g303506-d3842319-Reviews-Pedra_do_Sal-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/ed/7c/be/pedra-do-sal.jpg?w=500&h=-1&s=1,Pedra do Sal,43.,https://www.tripadvisor.com/Attraction_Review-g303506-d3842319-Reviews-Pedra_do_Sal-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Geologic Formations,Zona Oeste (West Zone)
"3,446",https://www.tripadvisor.com/Attraction_Review-g303506-d548101-Reviews-Claudio_Coutinho_Trail-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/b1/5c/89/pista-claudio-coutinho.jpg?w=500&h=-1&s=1,Claudio Coutinho Trail,44.,https://www.tripadvisor.com/Attraction_Review-g303506-d548101-Reviews-Claudio_Coutinho_Trail-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Hiking Trails,Urca
494,https://www.tripadvisor.com/Attraction_Review-g303506-d9697104-Reviews-Mureta_da_Urca-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/60/59/ae/20171125-192945-largejpg.jpg?w=500&h=400&s=1,Mureta da Urca,45.,https://www.tripadvisor.com/Attraction_Review-g303506-d9697104-Reviews-Mureta_da_Urca-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Scenic Walking Areas,Urca
"1,204",https://www.tripadvisor.com/Attraction_Review-g303506-d552644-Reviews-Aterro_Do_Flamengo-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/47/2a/a0/aterro-do-flamengo.jpg?w=500&h=400&s=1,Aterro Do Flamengo,46.,https://www.tripadvisor.com/Attraction_Review-g303506-d552644-Reviews-Aterro_Do_Flamengo-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Parks,Gloria
364,https://www.tripadvisor.com/Attraction_Review-g303506-d662637-Reviews-Rocinha-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/8f/2f/9a/get-to-know-rocinha-with.jpg?w=500&h=400&s=1,Rocinha,47.,https://www.tripadvisor.com/Attraction_Review-g303506-d662637-Reviews-Rocinha-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Neighborhoods,Zona Sul (South Zone)
"1,265",https://www.tripadvisor.com/Attraction_Review-g303506-d311256-Reviews-Centro_Cultural_Municipal_Parque_das_Ruinas-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/bb/f5/65/20161030-120129-01-largejpg.jpg?w=500&h=400&s=1,Centro Cultural Municipal Parque das Ruínas,48.,https://www.tripadvisor.com/Attraction_Review-g303506-d311256-Reviews-Centro_Cultural_Municipal_Parque_das_Ruinas-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Art Galleries • Points of Interest & Landmarks,Santa Teresa
502,https://www.tripadvisor.com/Attraction_Review-g303506-d2136532-Reviews-Leme-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a1/48/36/vue-sur-copacabana.jpg?w=500&h=400&s=1,Leme,49.,https://www.tripadvisor.com/Attraction_Review-g303506-d2136532-Reviews-Leme-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Neighborhoods,Leme
145,https://www.tripadvisor.com/Attraction_Review-g303506-d8820338-Reviews-Copacabana_Reveillon-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/c2/e4/ee/caption.jpg?w=500&h=400&s=1,Copacabana Reveillon,50.,https://www.tripadvisor.com/Attraction_Review-g303506-d8820338-Reviews-Copacabana_Reveillon-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Cultural Events,Copacabana
958,https://www.tripadvisor.com/Attraction_Review-g303506-d311269-Reviews-Museu_Nacional_De_Belas_Artes-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/46/af/23/museu-nacional-de-belas.jpg?w=500&h=-1&s=1,Museu Nacional De Belas Artes,51.,https://www.tripadvisor.com/Attraction_Review-g303506-d311269-Reviews-Museu_Nacional_De_Belas_Artes-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Speciality Museums,Centro
"2,952",https://www.tripadvisor.com/Attraction_Review-g303506-d553515-Reviews-Avenida_Atlantica-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/5a/7e/ed/vista-do-setimo-andar.jpg?w=500&h=-1&s=1,Avenida Atlantica,52.,https://www.tripadvisor.com/Attraction_Review-g303506-d553515-Reviews-Avenida_Atlantica-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html#REVIEWS,Scenic Walking Areas,Copacabana
