,Attraction Name,Attraction Type,City,Country
115,Hong Kong Sevens,Sporting Events,Hong Kong,China
116,Cityplaza,Shopping Malls,Hong Kong,China
117,Graham Street Market,Points of Interest & Landmarks,Hong Kong,China
118,Tai Mo Shan,Mountains • Hiking Trails,Hong Kong,China
119,Tamar Park,Parks • Gardens,Hong Kong,China
120,K11 MUSEA,Shopping Malls,Hong Kong,China
121,Festival Walk,Shopping Malls,Hong Kong,China
122,Sino Center,Shopping Malls,Hong Kong,China
123,Tsuen Wan,Neighborhoods,Hong Kong,China
124,,1,Hong Kong,China
125,Tin Hau Temple,Religious Sites,Hong Kong,China
126,HKIA No.1 Passenger Terminal Building Shopping Area,Department Stores,Hong Kong,China
127,International Finance Centre,Architectural Buildings,Hong Kong,China
128,The University of Hong Kong,Educational sites,Hong Kong,China
129,Central Plaza,Neighborhoods,Hong Kong,China
130,Moko,Shopping Malls,Hong Kong,China
131,Lei Yu Mun Fish Market,Flea & Street Markets,Hong Kong,China
132,Po Toi Island,Islands,Hong Kong,China
133,North Point,Neighborhoods,Hong Kong,China
134,Peak Tower,Points of Interest & Landmarks • Lookouts,Hong Kong,China
135,Golden Computer Arcade,Shopping Malls,Hong Kong,China
136,Montane Mansion,Points of Interest & Landmarks • Architectural Buildings,Hong Kong,China
137,Flagstaff House Museum of Tea Ware,Speciality Museums,Hong Kong,China
138,Hong Kong Geopark,Parks,Hong Kong,China
139,Diamond Hill,Neighborhoods,Hong Kong,China
140,Mong Kok Market,Flea & Street Markets,Hong Kong,China
141,Plaza Hollywood,Shopping Malls,Hong Kong,China
142,Hong Kong Stadium,Sports Complexes,Hong Kong,China
143,Lantau Country Park,Parks,Hong Kong,China
144,Tai Long Wan,Beaches,Hong Kong,China
145,Argyle Centre Shopping Mall,Shopping Malls,Hong Kong,China
146,iSQUARE,Shopping Malls,Hong Kong,China
147,Mai Po Nature Reserve,Nature & Wildlife Areas,Hong Kong,China
148,The Mills,Art Galleries • Points of Interest & Landmarks,Hong Kong,China
149,Sheung Yiu Folk Museum,History Museums,Hong Kong,China
150,St. John's Cathedral,Churches & Cathedrals,Hong Kong,China
151,Tsing Ma Bridge,Bridges,Hong Kong,China
152,Victoria Peak Garden,Parks,Hong Kong,China
153,Big Wave Bay Beach,Beaches,Hong Kong,China
154,Hong Kong Station,Public Transportation Systems,Hong Kong,China
155,,1,Hong Kong,China
156,Tai Po Street,Flea & Street Markets,Hong Kong,China
157,Olympian City,Shopping Malls,Hong Kong,China
158,Fa Yuen Street,Points of Interest & Landmarks,Hong Kong,China
159,New Town Plaza,Points of Interest & Landmarks • Shopping Malls,Hong Kong,China
160,Bird Garden Yuen Po Street,Gardens • Flea & Street Markets,Hong Kong,China
161,Sai Kung Promenade and Seafood Street,Points of Interest & Landmarks,Hong Kong,China
162,Tap Mun Island,Islands,Hong Kong,China
163,International Commerce Centre,Architectural Buildings • Shopping Malls,Hong Kong,China
164,Hong Kong Coliseum (Coliseum),Arenas & Stadiums,Hong Kong,China
165,Hong Kong Museum of Coastal Defence,Military Museums • Speciality Museums,Hong Kong,China
166,Bank of China Tower,Architectural Buildings • Observation Decks & Towers,Hong Kong,China
167,Former Kowloon-Canton Railway Clock Tower,Historic Sites • Observation Decks & Towers,Hong Kong,China
168,Cape D'Aguilar,Hiking Trails,Hong Kong,China
169,"Plaza Premium Lounge (Near Gate 1, Departures)",Airport Lounges,Hong Kong,China
170,Yue Hwa Department Store,Department Stores,Hong Kong,China
171,Kwun Tong Waterfront Promenade,Parks • Scenic Walking Areas,Hong Kong,China
172,Pui O,Islands,Hong Kong,China
173,Horizon Plaza,Shopping Malls,Hong Kong,China
174,Ap liu Street Market,Flea & Street Markets,Hong Kong,China
175,Garden of Stars,Points of Interest & Landmarks • Monuments & Statues,Hong Kong,China
176,Mui Wo Scenic Resort,Points of Interest & Landmarks,Hong Kong,China
177,Kowloon Peak Observation Platform,Observatories & Planetariums,Hong Kong,China
178,Sun Yat Sen Memorial Park,Parks,Hong Kong,China
179,Hong Kong Heritage Discovery Centre,History Museums,Hong Kong,China
180,Tung Ping Chau,Islands,Hong Kong,China
181,Ma On Shan Promenade,Piers & Boardwalks,Hong Kong,China
182,YOHO Mall,Shopping Malls,Hong Kong,China
183,The ONE,Shopping Malls,Hong Kong,China
184,Yaumatei,Neighborhoods • Points of Interest & Landmarks,Hong Kong,China
185,Tin Hau Temple (Yau Ma Tei),Historic Sites • Religious Sites,Hong Kong,China
186,,1,Hong Kong,China
187,LANDMARK Hong Kong,Points of Interest & Landmarks • Shopping Malls,Hong Kong,China
188,Sai Wan Swimming Shed,Points of Interest & Landmarks,Hong Kong,China
189,Ap Lei Chau,Islands,Hong Kong,China
190,Ha Pak Nai,Nature & Wildlife Areas,Hong Kong,China
191,Asia Society Hong Kong Center,Art Galleries • Speciality Museums,Hong Kong,China
192,Hong Kong Railway Museum,Speciality Museums,Hong Kong,China
193,The Chinese University of Hong Kong,Points of Interest & Landmarks,Hong Kong,China
194,Kowloon Mosque & Islamic Centre,Religious Sites,Hong Kong,China
195,Western Market,Shopping Malls,Hong Kong,China
196,Stanley Plaza,Shopping Malls,Hong Kong,China
197,Dr Sun Yat Sen Museum,Speciality Museums • Points of Interest & Landmarks,Hong Kong,China
198,Trick Eye Museum Hong Kong,Speciality Museums • Amusement & Theme Parks,Hong Kong,China
199,Dragon Centre,Shopping Malls,Hong Kong,China
200,Sharp Island,Islands,Hong Kong,China
201,Deep Water Bay,Bodies of Water,Hong Kong,China
202,Lau Fau Shan,Mountains,Hong Kong,China
203,Lower Cheung Sha Beach,Beaches,Hong Kong,China
204,Shing Mun Reservoir,Hiking Trails,Hong Kong,China
205,The Whampoa,Shopping Malls,Hong Kong,China
206,Hong Kong Zigang Harbour,Neighborhoods • Points of Interest & Landmarks,Hong Kong,China
207,Hong Kong Central Library,Speciality Museums,Hong Kong,China
208,Pak Tai Temple,Religious Sites,Hong Kong,China
209,Prada Outlet (Space),Factory Outlets,Hong Kong,China
210,Tai Yuen Street Market,Flea & Street Markets,Hong Kong,China
211,Tai Po Waterfront Park,Parks,Hong Kong,China
212,Shatin,Neighborhoods,Hong Kong,China
213,Bird Street,Flea & Street Markets,Hong Kong,China
214,Hong Kong West Kowloon Station,Points of Interest & Landmarks • Architectural Buildings,Hong Kong,China
215,The Cheung Chau Bun Festival,Cultural Events,Hong Kong,China
216,Kwun Yam Statue (Repulse Bay),Points of Interest & Landmarks,Hong Kong,China
217,,1,Hong Kong,China
218,Pottinger Street,Historic Sites • Points of Interest & Landmarks,Hong Kong,China
219,Chun Yeung Street,Flea & Street Markets,Hong Kong,China
220,Wilson Trail,Hiking Trails,Hong Kong,China
221,Golden Bauhinia Square,Points of Interest & Landmarks,Hong Kong,China
222,Admiralty,Neighborhoods,Hong Kong,China
223,Hong Kong Hennessy Road,Points of Interest & Landmarks,Hong Kong,China
224,Bowen Road Fitness Trail,Jogging Paths & Tracks,Hong Kong,China
225,HKIA No.2 Passenger Terminal Building Shopping Area,Department Stores,Hong Kong,China
226,Hong Kong Science Park,Points of Interest & Landmarks,Hong Kong,China
227,Quarry Bay Park,Parks,Hong Kong,China
228,High West Peak,Mountains,Hong Kong,China
229,Tsing Yi,Islands,Hong Kong,China
230,"Florentia Village, Hong Kong Luxury Designer Outlet",Factory Outlets • Shopping Malls,Hong Kong,China
231,Nam Sang Wai,Parks,Hong Kong,China
232,Kam Shan Country Park,Parks,Hong Kong,China
233,Tsuen Wan Plaza,Shopping Malls,Hong Kong,China
234,Heritage of Mei Ho House,Speciality Museums,Hong Kong,China
235,Hopewell Centre,Architectural Buildings,Hong Kong,China
236,Hong Kong Monetary Authority,Government Buildings,Hong Kong,China
237,Ping Shan Heritage Trail,Hiking Trails,Hong Kong,China
238,Tung Lung Chau,Islands,Hong Kong,China
239,Hong Kong Museum of Medical Sciences,Science Museums,Hong Kong,China
240,Hollywood Road Park,Parks,Hong Kong,China
241,Wanchai Computer Center,Shopping Malls,Hong Kong,China
242,Hong Kong Victoria Park Lunar New Year Fair (Flower Market),Cultural Events,Hong Kong,China
243,Lai Chi Kok Park,Parks,Hong Kong,China
244,Sha Tin Park,Parks,Hong Kong,China
245,Tao Fung Shan Christian Centre,Religious Sites,Hong Kong,China
246,Chater Garden,Gardens,Hong Kong,China
247,D2 Place,Shopping Malls,Hong Kong,China
248,,1,Hong Kong,China
249,Hong Kong Avenue of Comic Stars,Art Museums,Hong Kong,China
250,Central Hiking Lamma Trail,Hiking Trails,Hong Kong,China
251,Sam Tung Uk Museum,Speciality Museums,Hong Kong,China
252,Discovery Park,Shopping Malls,Hong Kong,China
253,Rosary Church,Churches & Cathedrals,Hong Kong,China
254,Ocean Park Halloween Fest,Cultural Events,Hong Kong,China
255,Tin Hau Temple (Causeway Bay),Religious Sites,Hong Kong,China
256,Kwun Tong,Neighborhoods,Hong Kong,China
257,Tin Hau Temple,Architectural Buildings • Religious Sites,Hong Kong,China
258,Hung Hom,Neighborhoods,Hong Kong,China
259,PopCorn,Shopping Malls,Hong Kong,China
260,SOGO Department Store (Tsim Sha Tsui),Department Stores,Hong Kong,China
261,"T Galleria By DFS, Hong Kong, Canton Road",Shopping Malls,Hong Kong,China
262,Kornhill Plaza,Shopping Malls,Hong Kong,China
263,Hong Kong Wine & Dine Festival,Food & Drink Festivals,Hong Kong,China
264,Hong Kong Book Fair,Cultural Events,Hong Kong,China
265,Tai Mo Shan Country Park,Parks,Hong Kong,China
266,Jardine's Crescent,Flea & Street Markets,Hong Kong,China
267,Wan Chai Green Trail,Hiking Trails,Hong Kong,China
268,Metroplaza,Shopping Malls,Hong Kong,China
269,AEON (Lai Chi Kok),Shopping Malls,Hong Kong,China
270,Shun Tak Centre Shopping Mall,Shopping Malls,Hong Kong,China
271,China Hong Kong CityNck,Shopping Malls,Hong Kong,China
272,Tai Tam Waterworks Heritage Trail,Hiking Trails,Hong Kong,China
273,Hong Kong Flower Show,Exhibitions,Hong Kong,China
274,Ani-Com & Games Convention,Cultural Events,Hong Kong,China
275,Asia World Expo Convention Centre,Convention Centers,Hong Kong,China
276,The Hong Kong Catholic Cathedral of The Immaculate Conception,Churches & Cathedrals,Hong Kong,China
277,Hong Kong City Hall,Architectural Buildings,Hong Kong,China
278,Hong Kong Trail,Nature & Wildlife Areas • Hiking Trails,Hong Kong,China
279,,1,Hong Kong,China
280,Plover Cove Reservoir,Bodies of Water,Hong Kong,China
281,Temple Mall North,Shopping Malls,Hong Kong,China
282,Tsing Yi Nature Trail,Hiking Trails,Hong Kong,China
283,Lam Tsuen Wishing Tree,Points of Interest & Landmarks • Mysterious Sites,Hong Kong,China
284,Wing on Department Store (Jordan),Shopping Malls,Hong Kong,China
285,Sim City,Department Stores,Hong Kong,China
286,Silvercord,Shopping Malls,Hong Kong,China
287,Tuen Mun Town Plaza,Neighborhoods,Hong Kong,China
288,Wong Tai Sin Temple Spring Festival Ceremony,Cultural Events,Hong Kong,China
289,Stanley Ma Hang Park,Parks • Other Nature & Parks,Hong Kong,China
290,Maritime Square,Shopping Malls,Hong Kong,China
291,Sok Kwu Wan,Neighborhoods,Hong Kong,China
292,Disney's Haunted Halloween,Cultural Events,Hong Kong,China
293,YATA Supermarket and Department Store (Sha Tin),Shopping Malls,Hong Kong,China
294,Lok Fu Plaza,Shopping Malls • Farmers Markets,Hong Kong,China
295,Yim Tin Tsai,Historic Sites,Hong Kong,China
296,Clear Water Bay Second Beach,Beaches,Hong Kong,China
297,Jockey Club Innovation Tower,Architectural Buildings,Hong Kong,China
298,Statue Square,Historic Walking Areas,Hong Kong,China
299,Lippo Centre,Architectural Buildings,Hong Kong,China
300,Hoi Ha Wan Marine Park,Parks,Hong Kong,China
301,The Hong Kong University of Science and Technology,Universities & Schools,Hong Kong,China
302,V city,Shopping Malls,Hong Kong,China
303,Hong Kong Dragon Boat Carnival,Sporting Events,Hong Kong,China
304,First Ferry,Ferries,Hong Kong,China
305,Windsor House,Shopping Malls,Hong Kong,China
306,Food Expo,Food & Drink Festivals,Hong Kong,China
307,Ladder Street,Points of Interest & Landmarks • Historic Walking Areas,Hong Kong,China
308,Lei Yue Mun Park and Holiday Village,Parks,Hong Kong,China
309,Hong Kong Flower Show,Exhibitions,Hong Kong,China
310,,1,Hong Kong,China
311,Central Green Trail,Hiking Trails,Hong Kong,China
312,Tuen Mun Park,Parks • Gardens,Hong Kong,China
313,Hap Mun Beach,Beaches,Hong Kong,China
314,Citywalk Plaza,Shopping Malls,Hong Kong,China
315,Sheung Luk Stream,Mountains,Hong Kong,China
316,Queen's Road East,Neighborhoods,Hong Kong,China
317,Sharp Peak,Hiking Trails,Hong Kong,China
318,Tseung Kwan O South Waterfront Promenade,Piers & Boardwalks,Hong Kong,China
319,Police Museum,Speciality Museums,Hong Kong,China
320,Cheung Sha Wan Road Fashion Road,Shopping Malls,Hong Kong,China
321,Aberdeen Country Park,Nature & Wildlife Areas • Parks,Hong Kong,China
322,Hong Kong Chinese New Year Night Parade,Cultural Events,Hong Kong,China
323,Devil's Peak,Mountains,Hong Kong,China
324,The Wing On Department Stores Sheung Wan,Department Stores,Hong Kong,China
325,Signal Hill Garden,Parks,Hong Kong,China
326,Ma On Shan City Park,Parks,Hong Kong,China
327,Peak Tram Fast-Track Guided Tour,Scenic Railroads,Hong Kong,China
328,Richmond Shopping Arcade,Shopping Malls,Hong Kong,China
329,Exchange Square,Architectural Buildings,Hong Kong,China
330,Tai On Building,Points of Interest & Landmarks,Hong Kong,China
331,Blake Pier at Stanley,Piers & Boardwalks,Hong Kong,China
332,Sin Tat Plaza (Sincere Podium),Shopping Malls,Hong Kong,China
333,Ching Chung Koon,Religious Sites,Hong Kong,China
334,Sheung Wan Market,Flea & Street Markets,Hong Kong,China
335,Liang Yi Museum,Speciality Museums,Hong Kong,China
336,Yuen Yuen Institute,Religious Sites,Hong Kong,China
337,Telford Plaza,Shopping Malls,Hong Kong,China
338,Wing on Department Store (Tsim Sha Tsui East),Shopping Malls,Hong Kong,China
339,Panda Place,Shopping Malls,Hong Kong,China
340,Chinese Custom Tailor,,Hong Kong,China
341,,1,Hong Kong,China
342,Seibu Mall(Langham place in Mong Kok),Shopping Malls,Hong Kong,China
343,The Center,Architectural Buildings,Hong Kong,China
344,Tai Po Mega Mall,Shopping Malls,Hong Kong,China
345,Hong Kong Tolo Harbour,Bodies of Water • Piers & Boardwalks,Hong Kong,China
346,Tai Po Man Mo Temple,Historic Sites • Religious Sites,Hong Kong,China
347,Kowloon West Promenade,Parks,Hong Kong,China
348,Mount Sterling Mall,Shopping Malls,Hong Kong,China
349,Hong Kong Dragon and Lion Dance Festival,Cultural Events,Hong Kong,China
350,Wan Chai Market,Other Food & Drink • Farmers Markets,Hong Kong,China
351,Yuen Long Park,Parks,Hong Kong,China
352,SuperPark Hong Kong,Rides & Activities • Character Experiences,Hong Kong,China
353,Western Monastery,Religious Sites,Hong Kong,China
354,Mount Parker Road Green Trail,Mountains • Hiking Trails,Hong Kong,China
355,Golden Beach,Beaches,Hong Kong,China
356,Murray House,Historic Sites,Hong Kong,China
357,Statue Square and Cenotaph,Points of Interest & Landmarks • Monuments & Statues,Hong Kong,China
358,Ma On Shan Country Park,Parks,Hong Kong,China
359,Wun Chuen Sin Kwoon,Religious Sites,Hong Kong,China
360,Central Waterfront Promenade,Neighborhoods • Scenic Walking Areas,Hong Kong,China
361,Pok Fu Lam Country Park,Hiking Trails,Hong Kong,China
362,High Junk Peak Country Trail,Mountains • Hiking Trails,Hong Kong,China
363,T . Park,Points of Interest & Landmarks • Government Buildings,Hong Kong,China
364,"T Galleria by DFS, Hong Kong, Tsim Sha Tsui East",Shopping Malls,Hong Kong,China
365,Lee Garden One to Six,Shopping Malls,Hong Kong,China
366,Jao Tsung-I Academy,Art Galleries • Art Museums,Hong Kong,China
367,Wong Nai Chung Gap Trail,Hiking Trails,Hong Kong,China
368,Lei Cheng Uk Han Tomb Museum,Speciality Museums,Hong Kong,China
369,Fung Ying Seen Koon,Points of Interest & Landmarks,Hong Kong,China
370,Jardine House,Architectural Buildings,Hong Kong,China
371,Des Voeux Road West,Points of Interest & Landmarks,Hong Kong,China
372,,1,Hong Kong,China
373,Turtle Cove Beach,Beaches,Hong Kong,China
374,Citylink Plaza,Shopping Malls,Hong Kong,China
375,Ma On Shan Plaza,Shopping Malls,Hong Kong,China
376,"One Island East, 37th floor Sky Lobby",Points of Interest & Landmarks,Hong Kong,China
377,Mong Kok Stadium,Sports Complexes,Hong Kong,China
378,Hung Shing Temple (Wan Chai),Religious Sites,Hong Kong,China
379,Tsang Tai Uk,Historic Sites,Hong Kong,China
380,Lok Ma Chau,Neighborhoods,Hong Kong,China
381,"Hong Kong Tourism Board, Hong Kong Island  Visitor Centre",Visitor Centers,Hong Kong,China
382,Lai Chi Wo Village and Nature Trail,Nature & Wildlife Areas • Jogging Paths & Tracks,Hong Kong,China
383,Wangjiao Pet Street,,Hong Kong,China
384,St Andrew's Church,Churches & Cathedrals,Hong Kong,China
385,SkyPlaza,Shopping Malls,Hong Kong,China
386,Tsuen Fung Centre Shopping Mall,Shopping Malls,Hong Kong,China
387,K. S. Lo Gallery,Art Museums,Hong Kong,China
388,Hong Kong Queen's Road West,Neighborhoods,Hong Kong,China
389,Hong Kong Correctional Services Museum,Speciality Museums,Hong Kong,China
390,Green Hub,Historic Walking Areas,Hong Kong,China
391,Yuen Long Plaza,Shopping Malls,Hong Kong,China
392,Grand Plaza,Shopping Malls,Hong Kong,China
393,Taitong Organic Ecopark,Farms,Hong Kong,China
394,Comix Home Base,Speciality Museums • Art Museums,Hong Kong,China
395,Hong Kong Racing Museum,Speciality Museums,Hong Kong,China
396,Time Ball Tower,Historic Sites,Hong Kong,China
397,Standard Chartered Bank Building,Architectural Buildings,Hong Kong,China
398,"General Post Office, Hong Kong",Points of Interest & Landmarks,Hong Kong,China
399,Chong Hing Square,Shopping Malls,Hong Kong,China
400,Tsim Sha Tsui Centre Shopping Mall,Shopping Malls,Hong Kong,China
401,Sun Museum,Art Museums,Hong Kong,China
402,Old Supreme Court Building,Government Buildings,Hong Kong,China
403,,1,Hong Kong,China
404,AEON STYLE Kornhill,Department Stores • Shopping Malls,Hong Kong,China
405,Hong Kong Arts Festival,Cultural Events,Hong Kong,China
406,Cheung Kong Park,Parks,Hong Kong,China
407,Queensway Plaza,Department Stores,Hong Kong,China
408,Van Gogh Alive,Art Museums,Hong Kong,China
409,Lung Yeuk Tau Heritage Trail,Hiking Trails,Hong Kong,China
410,LANDMARK PRINCE'S,Points of Interest & Landmarks • Architectural Buildings,Hong Kong,China
411,Sai Wan War Memorial and Cemetery,Cemeteries • Monuments & Statues,Hong Kong,China
412,Hong Kong UNESCO Global Geopark,Parks,Hong Kong,China
413,Kowloon Tong,Neighborhoods,Hong Kong,China
414,Chinese New Year Race Day,Sporting Events,Hong Kong,China
415,Jockey Club Creative Arts Centre (JCCAC),Art Galleries,Hong Kong,China
416,Laforet,Shopping Malls,Hong Kong,China
417,WTC More (World Trade Centre),Shopping Malls,Hong Kong,China
418,Lin Fa Kung Temple,Religious Sites,Hong Kong,China
419,Landmark North,Shopping Malls,Hong Kong,China
420,Western District,Neighborhoods,Hong Kong,China
421,Pioneer Centre Shopping Mall,Shopping Malls,Hong Kong,China
422,World Trade Center (Causeway Bay),Shopping Malls,Hong Kong,China
423,JC Contemporary (Tai Kwan),Art Galleries • Art Museums,Hong Kong,China
424,Star House,Shopping Malls,Hong Kong,China
425,Cattle Depot Artist Village,Points of Interest & Landmarks • Historic Walking Areas,Hong Kong,China
426,Kwong Wah Street aka Gun Street,Flea & Street Markets,Hong Kong,China
427,Budai'ao,Neighborhoods,Hong Kong,China
428,Sai Yeung Choi Street South,Flea & Street Markets,Hong Kong,China
429,Haipohong Road  Temporary Market,Farmers Markets,Hong Kong,China
430,Prudential Centre Shopping Mall,Shopping Malls,Hong Kong,China
431,Oi!,Art Galleries,Hong Kong,China
432,Yat Tung Shopping Centre,Shopping Malls,Hong Kong,China
433,Bamboo Scenes,Art Galleries,Hong Kong,China
434,,1,Hong Kong,China
435,Hong Kong Qingshan Temple,Religious Sites,Hong Kong,China
436,Duddell Street,Points of Interest & Landmarks,Hong Kong,China
437,Yulia Suvorova Russian Guide in Hong Kong,Historic Sites • Points of Interest & Landmarks,Hong Kong,China
438,Gala Place,Shopping Malls,Hong Kong,China
439,Tin Hau Temple (Sai Kung),Religious Sites,Hong Kong,China
440,St. Stephen's Beach,Beaches,Hong Kong,China
