,Attraction Name,Attraction Type,City,Country
58,Kusu Island,Islands,Singapore,Singapore
59,Changi Beach,Historic Sites • Beaches,Singapore,Singapore
60,Hort Park,Parks,Singapore,Singapore
61,Changi Chapel and Museum,History Museums,Singapore,Singapore
62,Marina Square,Shopping Malls,Singapore,Singapore
63,,1,Singapore,Singapore
64,Esplanade Park,Parks,Singapore,Singapore
65,Library @ Orchard,Libraries,Singapore,Singapore
66,Marina Bay Sands Casino,Casinos,Singapore,Singapore
67,Thian Hock Keng Temple,Religious Sites,Singapore,Singapore
68,Tiger Brewery Tour,Breweries,Singapore,Singapore
69,Raffles Hotel Arcade,Points of Interest & Landmarks • Shopping Malls,Singapore,Singapore
70,Lucky Plaza,Flea & Street Markets,Singapore,Singapore
71,Ambassador Transit Lounge,Airport Lounges,Singapore,Singapore
72,Tekka Centre,Shopping Malls,Singapore,Singapore
73,Geylang Serai,Neighborhoods,Singapore,Singapore
74,Sri Mariamman Temple,Religious Sites,Singapore,Singapore
75,Changi Swimming Pool,Water Parks,Singapore,Singapore
76,Jurong Point Shopping Mall,Shopping Malls,Singapore,Singapore
77,Tanjong Pagar,Neighborhoods,Singapore,Singapore
78,Bukit Brown Cemetery,Cemeteries,Singapore,Singapore
79,IMM Outlet Mall,Shopping Malls,Singapore,Singapore
80,Kong Meng San Phor Kark See Temple,Religious Sites,Singapore,Singapore
81,Robertson Quay,Neighborhoods,Singapore,Singapore
82,Indian Heritage Centre,Speciality Museums • Art Museums,Singapore,Singapore
83,Joo Chiat/Katong,Neighborhoods,Singapore,Singapore
84,Holland Village,Neighborhoods,Singapore,Singapore
85,Jacob Ballas Children's Garden,Gardens,Singapore,Singapore
86,Emirates Lounge,Airport Lounges,Singapore,Singapore
87,Marina Bay Cruise Centre,Points of Interest & Landmarks,Singapore,Singapore
88,Orchid Garden & Koi Pond,Gardens,Singapore,Singapore
89,Chinatown Point,Shopping Malls,Singapore,Singapore
90,St Andrew's Cathedral,Religious Sites • Churches & Cathedrals,Singapore,Singapore
91,Tangs Plaza,Department Stores,Singapore,Singapore
92,Fountain of Wealth,Points of Interest & Landmarks • Fountains,Singapore,Singapore
93,Chinese New Year (China Town),Cultural Events,Singapore,Singapore
94,,1,Singapore,Singapore
95,Bishan Ang Mo Kio Park,Parks,Singapore,Singapore
96,HSBC Rain Vortex,Waterfalls,Singapore,Singapore
97,Dnata Lounge,Airport Lounges,Singapore,Singapore
98,Victoria Theatre & Victoria Concert Hall,Points of Interest & Landmarks • Theaters,Singapore,Singapore
99,Red Dot Design Museum,Speciality Museums • Points of Interest & Landmarks,Singapore,Singapore
100,Isetan Scotts,Department Stores,Singapore,Singapore
101,Central Fire Station,Architectural Buildings • Government Buildings,Singapore,Singapore
102,Changi Point Boardwalk,Piers & Boardwalks,Singapore,Singapore
103,ION Sky,Lookouts,Singapore,Singapore
104,Marina Bay Singapore Countdown,Seasonal Fireworks,Singapore,Singapore
105,Singapore Turf Club,Rides & Activities • Lessons & Workshops,Singapore,Singapore
106,Singapore Philatelic Museum,Speciality Museums,Singapore,Singapore
107,River Hongbao,Cultural Events,Singapore,Singapore
108,Sands Expo and Convention Center,Architectural Buildings • Convention Centers,Singapore,Singapore
109,i Light Marina Bay,Cultural Events,Singapore,Singapore
110,House of Tan Teng Niah,Points of Interest & Landmarks • Architectural Buildings,Singapore,Singapore
111,Sri Krishnan Temple,Religious Sites,Singapore,Singapore
112,Cavenagh Bridge,Bridges,Singapore,Singapore
113,Nex,Shopping Malls,Singapore,Singapore
114,Sri Srinivasa Perumal Temple,Religious Sites,Singapore,Singapore
115,Liang Court,Shopping Malls,Singapore,Singapore
116,Singapore Art Museum,Art Museums,Singapore,Singapore
117,Surviving the Japanese Occupation: War and Its Legacies,Military Museums,Singapore,Singapore
118,Riverside Point,Shopping Malls,Singapore,Singapore
119,Malay Heritage Centre,History Museums,Singapore,Singapore
120,Bollywood Veggies,Farms,Singapore,Singapore
121,Coney Island Park,Nature & Wildlife Areas • Parks,Singapore,Singapore
122,Enchanted Garden,Gardens,Singapore,Singapore
123,Bedok Reservoir Park,Parks,Singapore,Singapore
124,Great World,Shopping Malls,Singapore,Singapore
125,,1,Singapore,Singapore
126,Temple Street,Points of Interest & Landmarks • Historic Walking Areas,Singapore,Singapore
127,Singapore Night Festival,Cultural Events,Singapore,Singapore
128,The NEWater Visitor Centre,Points of Interest & Landmarks,Singapore,Singapore
129,Lower Peirce Reservoir Park,Bodies of Water • Nature & Wildlife Areas,Singapore,Singapore
130,Jurong East Swimming Complex,Water Parks,Singapore,Singapore
131,Sembawang Hot Spring,Hot Springs & Geysers,Singapore,Singapore
132,Punggol Waterway Park,Biking Trails • Parks,Singapore,Singapore
133,Orchard Central,Shopping Malls,Singapore,Singapore
134,Tiong Bahru Estate,Neighborhoods • Architectural Buildings,Singapore,Singapore
135,Singapore Indoor Stadium,Arenas & Stadiums,Singapore,Singapore
136,Singapore Musical Box Museum,Speciality Museums,Singapore,Singapore
137,Gillman Barracks,Points of Interest & Landmarks,Singapore,Singapore
138,Church of St. Alphonsus,Churches & Cathedrals,Singapore,Singapore
139,Jubilee Bridge,Bridges,Singapore,Singapore
140,The Animal Resort,Zoos,Singapore,Singapore
141,Parkview Museum,Art Museums,Singapore,Singapore
142,Sun Yat Sen Nanyang Memorial Hall,Historic Sites,Singapore,Singapore
143,Christmas Wonderland at Gardens By The Bay,Cultural Events,Singapore,Singapore
144,Thow Kwang Pottery Jungle and Dragon Kiln,Points of Interest & Landmarks,Singapore,Singapore
145,Orchard Gateway,Shopping Malls,Singapore,Singapore
146,Bugis+,Shopping Malls,Singapore,Singapore
147,Sembawang Park,Beaches • Parks,Singapore,Singapore
148,The Centrepoint,Shopping Malls,Singapore,Singapore
149,Ambassador Transit Lounge,Airport Lounges,Singapore,Singapore
150,Boon Tat St,Points of Interest & Landmarks,Singapore,Singapore
151,Kallang Wave Mall,Department Stores • Factory Outlets,Singapore,Singapore
152,Our Tampines Hub,Civic Centres,Singapore,Singapore
153,Civil Defence Heritage Gallery,Art Museums,Singapore,Singapore
154,National University of Singapore,Universities & Schools,Singapore,Singapore
155,Singapore Discovery Centre,Speciality Museums • History Museums,Singapore,Singapore
156,,1,Singapore,Singapore
157,Temple Street,Points of Interest & Landmarks • Historic Walking Areas,Singapore,Singapore
158,Singapore Night Festival,Cultural Events,Singapore,Singapore
159,The NEWater Visitor Centre,Points of Interest & Landmarks,Singapore,Singapore
160,Lower Peirce Reservoir Park,Bodies of Water • Nature & Wildlife Areas,Singapore,Singapore
161,Jurong East Swimming Complex,Water Parks,Singapore,Singapore
162,Christmas Wonderland at Gardens By The Bay,Cultural Events,Singapore,Singapore
163,Singapore Discovery Centre,Speciality Museums • History Museums,Singapore,Singapore
164,,1,Singapore,Singapore
165,People of the River,Historic Walking Areas,Singapore,Singapore
166,KrisFlyer Gold Lounge,Airport Lounges,Singapore,Singapore
167,Esplanade Bridge,Bridges,Singapore,Singapore
168,Chingay Parade,Cultural Events,Singapore,Singapore
169,Tanglin Mall Bazaar,Flea & Street Markets,Singapore,Singapore
170,Statue of Raffles,Monuments & Statues,Singapore,Singapore
171,Istana,Government Buildings,Singapore,Singapore
172,China Square Central,Shopping Malls,Singapore,Singapore
173,Coney Island Park,Beaches • Parks,Singapore,Singapore
174,Central Business District,Neighborhoods,Singapore,Singapore
175,Hill Street Building,Art Galleries • Historic Sites,Singapore,Singapore
176,GX-5 Extreme Swing,Sports Complexes,Singapore,Singapore
177,G-MAX Reverse Bungy,Amusement & Theme Parks • Sports Complexes,Singapore,Singapore
178,Snow City Singapore,Ski & Snowboard Areas,Singapore,Singapore
179,Marine Cove Playground,Playgrounds,Singapore,Singapore
180,Sri Vadapathira Kaliamman Temple,Religious Sites,Singapore,Singapore
181,The Green Corridor,Scenic Railroads,Singapore,Singapore
182,Horizon Fast Ferry,Ferries,Singapore,Singapore
183,Chestnut Nature Park,Parks,Singapore,Singapore
184,Masjid Abdul Gafoor,Religious Sites,Singapore,Singapore
185,Tampines Mall,Shopping Malls,Singapore,Singapore
186,Vintage Camera Museum,Speciality Museums,Singapore,Singapore
187,Wisma Atria Shopping Centre,Shopping Malls,Singapore,Singapore
188,OCBC Aquatic Centre,Sports Complexes,Singapore,Singapore
189,Anderson Bridge,Bridges,Singapore,Singapore
190,Bedok Mall,Shopping Malls,Singapore,Singapore
191,Kampong Buangkok,Points of Interest & Landmarks,Singapore,Singapore
192,United Square Shopping Mall,Shopping Malls,Singapore,Singapore
193,Silat Road Sikh Temple,Points of Interest & Landmarks,Singapore,Singapore
194,Waterway Point,Shopping Malls,Singapore,Singapore
195,,1,Singapore,Singapore
196,Istana Park,Parks • Gardens,Singapore,Singapore
197,The Arts House,Art Galleries • Theaters,Singapore,Singapore
198,Armenian Church,Religious Sites,Singapore,Singapore
199,Sri Senpaga Vinayagar Temple,Religious Sites,Singapore,Singapore
200,Asia Square Tower,Architectural Buildings,Singapore,Singapore
201,Cactus Garden,Gardens,Singapore,Singapore
202,Chan Ngee,Antique Shops,Singapore,Singapore
203,The Live Turtle and Tortoise Museum,Speciality Museums,Singapore,Singapore
204,Ang Mo Kio Town,Neighborhoods,Singapore,Singapore
205,Raffles Place Skyscraper Buildings,Points of Interest & Landmarks • Architectural Buildings,Singapore,Singapore
206,Japanese Cemetery Park,Cemeteries,Singapore,Singapore
207,Singapore Quarry,National Parks,Singapore,Singapore
208,UOB,Art Galleries • Points of Interest & Landmarks,Singapore,Singapore
209,National Design Centre,Speciality Museums,Singapore,Singapore
210,Katong Antique House,Historic Sites,Singapore,Singapore
211,Civilian War Memorial,Monuments & Statues,Singapore,Singapore
212,Sakya Muni Buddha Gaya Temple,Religious Sites,Singapore,Singapore
213,Peranakan Houses,Historic Sites • Points of Interest & Landmarks,Singapore,Singapore
214,New Creation Church,Churches & Cathedrals,Singapore,Singapore
215,"Temple of 1,000 Lights (Sakya Muni Buddha Gaya)",Religious Sites,Singapore,Singapore
216,Sri Layan Sithi Vinayagar Temple,Religious Sites,Singapore,Singapore
217,West Coast Plaza,Shopping Malls,Singapore,Singapore
218,Robinsons The Heeren,Department Stores,Singapore,Singapore
219,Tanglin Shopping Centre,Shopping Malls,Singapore,Singapore
220,Prudential Marina Bay Carnival,Amusement & Theme Parks,Singapore,Singapore
221,Kent Ridge Park,National Parks,Singapore,Singapore
222,The Church Of Our Lady Of Lourdes,Churches & Cathedrals,Singapore,Singapore
223,Republic of Singapore Navy Museum,Speciality Museums,Singapore,Singapore
224,Singapore Maritime Gallery,Speciality Museums,Singapore,Singapore
225,Tekka Temporary Market,Flea & Street Markets,Singapore,Singapore
226,,1,Singapore,Singapore
227,Velocity,Shopping Malls,Singapore,Singapore
228,Clementi Mall,Shopping Malls,Singapore,Singapore
229,Scotts Square,Shopping Malls,Singapore,Singapore
230,Shaw Centre,Shopping Malls,Singapore,Singapore
231,Hindhede Quarry,Nature & Wildlife Areas,Singapore,Singapore
232,Reflections at Bukit Chandu,Speciality Museums,Singapore,Singapore
233,Farmart Centre,Farms,Singapore,Singapore
234,Mandarin Gallery,Shopping Malls,Singapore,Singapore
235,Far East Shopping Centre,Shopping Malls,Singapore,Singapore
236,Yue Hwa Chinese Products Emporium,Department Stores,Singapore,Singapore
237,Toa Payoh Town Park,Parks,Singapore,Singapore
238,Central Sikh Temple,Religious Sites,Singapore,Singapore
239,Ann Siang Hill Park,Parks,Singapore,Singapore
240,Dairy Farm Nature Park,Nature & Wildlife Areas • Hiking Trails,Singapore,Singapore
241,Zhongshan Mall,Shopping Malls,Singapore,Singapore
242,Punggol Park,Parks,Singapore,Singapore
243,Makam Habib Noh,Points of Interest & Landmarks,Singapore,Singapore
244,Hay Dairies,Farms,Singapore,Singapore
245,Cathay Pacific Airways Lounge,Airport Lounges,Singapore,Singapore
246,SATS Premier Lounge,Airport Lounges,Singapore,Singapore
247,Kranji Marshes,Nature & Wildlife Areas,Singapore,Singapore
248,Sri Shivan Temple,Points of Interest & Landmarks,Singapore,Singapore
249,Omni-Theatre by Science Centre Singapore,Science Museums • Theaters,Singapore,Singapore
250,Forum The Shopping Mall,Shopping Malls,Singapore,Singapore
251,Hajjah Fatimah Mosque,Religious Sites,Singapore,Singapore
252,SBS Transit - Rail Transit,Public Transportation Systems,Singapore,Singapore
253,Upper Seletar Reservoir,Parks,Singapore,Singapore
254,Queensway Shopping Centre,Shopping Malls,Singapore,Singapore
255,Peninsula Plaza,Shopping Malls,Singapore,Singapore
256,Queen Elizabeth Walk,Bridges • Scenic Walking Areas,Singapore,Singapore
257,,1,Singapore,Singapore
258,Jamal Kazura Aromatics,Wineries & Vineyards,Singapore,Singapore
259,Jamae Mosque,Religious Sites,Singapore,Singapore
260,St Joseph's Church,Religious Sites,Singapore,Singapore
261,The Punggol Settlement,Neighborhoods,Singapore,Singapore
262,SingPost Centre,Shopping Malls,Singapore,Singapore
263,Hillion Mall,Shopping Malls,Singapore,Singapore
264,Night Safari Wallaby Trail,Hiking Trails,Singapore,Singapore
265,Leong San See Temple,Religious Sites,Singapore,Singapore
266,Robinsons Raffles City,Department Stores,Singapore,Singapore
267,Chinatown Mid-Autumn Festival Light-Up and Celebrations,Cultural Events,Singapore,Singapore
268,Changi Sri Ramar Temple,Points of Interest & Landmarks,Singapore,Singapore
269,Rail Mall,Shopping Malls,Singapore,Singapore
270,Church of the Sacred Heart,Churches & Cathedrals,Singapore,Singapore
271,West Mall,Shopping Malls,Singapore,Singapore
272,Campbell Lane,Points of Interest & Landmarks,Singapore,Singapore
273,The Bubble Tea Factory,Speciality Museums,Singapore,Singapore
274,Esplanade Xchange,Shopping Malls,Singapore,Singapore
275,The American Club Singapore,Civic Centres,Singapore,Singapore
276,Everton Road Street Art,Points of Interest & Landmarks,Singapore,Singapore
277,Marsiling Mall,Shopping Malls,Singapore,Singapore
278,Abdul Gaffoor Mosque,Religious Sites,Singapore,Singapore
279,Far East Square,Points of Interest & Landmarks,Singapore,Singapore
280,Kallang Ice World,Sports Complexes,Singapore,Singapore
281,Fort Canning Arts Centre,Points of Interest & Landmarks,Singapore,Singapore
282,Pasir Ris Fishing Pond,Bodies of Water,Singapore,Singapore
283,Singapore Food Festival,Food & Drink Festivals,Singapore,Singapore
284,Church of Saints Peter and Paul,Churches & Cathedrals,Singapore,Singapore
285,Seletar Mall,Shopping Malls,Singapore,Singapore
286,Sri Thandayuthapani Temple,Religious Sites,Singapore,Singapore
287,Pulau Semakau,Nature & Wildlife Areas,Singapore,Singapore
288,,1,Singapore,Singapore
289,Jamal Kazura Aromatics,Wineries & Vineyards,Singapore,Singapore
290,Jamae Mosque,Religious Sites,Singapore,Singapore
291,St Joseph's Church,Religious Sites,Singapore,Singapore
292,The Punggol Settlement,Neighborhoods,Singapore,Singapore
293,SingPost Centre,Shopping Malls,Singapore,Singapore
294,,1,Singapore,Singapore
295,Jalan Besar Stadium,Arenas & Stadiums,Singapore,Singapore
296,SATS Premier Lounge,Airport Lounges,Singapore,Singapore
297,Sim Lim Tower,Shopping Malls,Singapore,Singapore
298,Pulau Hantu,Nature & Wildlife Areas,Singapore,Singapore
299,PasarBella - A Farmers' Market,Flea & Street Markets,Singapore,Singapore
300,Keppel Club,Marinas,Singapore,Singapore
301,"Chinese Opera Teahouse, Chinese Theatre Circle",Operas • Theaters,Singapore,Singapore
302,Marina Bay City Gallery,Points of Interest & Landmarks,Singapore,Singapore
303,Kranji Countryside,Neighborhoods,Singapore,Singapore
304,Metro Department Store - The CentrePoint,Department Stores,Singapore,Singapore
305,Old Supreme Court Building,Architectural Buildings • Government Buildings,Singapore,Singapore
306,Telok Blangah Hill Park,Forests • Gardens,Singapore,Singapore
307,Shree Lakshminarayan Temple,Religious Sites,Singapore,Singapore
308,Chinese Heritage Centre,Points of Interest & Landmarks,Singapore,Singapore
309,Lucky Chinatown,Shopping Malls,Singapore,Singapore
310,Charles & Keith,Airport Shops,Singapore,Singapore
311,Tanjong Pagar Railway Station,Historic Sites • Architectural Buildings,Singapore,Singapore
312,Jurong Eco-Garden,Gardens,Singapore,Singapore
313,Nagore Durgha Shrine,Religious Sites,Singapore,Singapore
314,Lasalle College of the Arts,Architectural Buildings,Singapore,Singapore
315,North Bridge Road,Bridges,Singapore,Singapore
316,Chinatown Visitor Centre,Visitor Centers,Singapore,Singapore
317,Nanyang Technological University,Universities & Schools,Singapore,Singapore
318,Sungei Road Thieves Market,Flea & Street Markets,Singapore,Singapore
319,Quayside Isle,Shopping Malls,Singapore,Singapore
320,Fuk Tak Chi Museum,Speciality Museums,Singapore,Singapore
321,Thian Hock Keng Temple Mural,Points of Interest & Landmarks,Singapore,Singapore
322,TWG Tea Boutique,Airport Shops,Singapore,Singapore
323,Upper Pierce Reservoir,Parks,Singapore,Singapore
324,Majestic Fast Ferry,Ferries,Singapore,Singapore
325,,1,Singapore,Singapore
326,Jalan Besar Stadium,Arenas & Stadiums,Singapore,Singapore
327,SATS Premier Lounge,Airport Lounges,Singapore,Singapore
328,Sim Lim Tower,Shopping Malls,Singapore,Singapore
329,Pulau Hantu,Nature & Wildlife Areas,Singapore,Singapore
330,PasarBella - A Farmers' Market,Flea & Street Markets,Singapore,Singapore
331,,1,Singapore,Singapore
332,Arulmigu Velmurugan Gnanamuneeswarar Temple,Religious Sites,Singapore,Singapore
333,Empress Lawn,Parks • Gardens,Singapore,Singapore
334,Singapore Chinese Cultural Centre,Civic Centres,Singapore,Singapore
335,STPI – Creative Workshop & Gallery,Art Galleries • Art Museums,Singapore,Singapore
336,MOE Heritage Centre,Speciality Museums,Singapore,Singapore
337,MAD Museum of Art & Design,Art Galleries,Singapore,Singapore
338,Uniqlo,Department Stores,Singapore,Singapore
339,Cineleisure Orchard,Shopping Malls,Singapore,Singapore
340,Holland Village Shopping Centre,Shopping Malls,Singapore,Singapore
341,Jubilee Walk,Scenic Walking Areas,Singapore,Singapore
342,Jurong Central Park,Parks,Singapore,Singapore
343,Albert Mall,Points of Interest & Landmarks,Singapore,Singapore
344,Sun Plaza,Shopping Malls,Singapore,Singapore
345,Pearl's Hill City Park,Parks,Singapore,Singapore
346,Hong Lim Park,Parks,Singapore,Singapore
347,Woodlands Town Garden,Parks,Singapore,Singapore
348,ESPZEN Soccer School & Academy,Sports Camps & Clinics,Singapore,Singapore
349,Singapore Mobility Gallery,Speciality Museums,Singapore,Singapore
350,Xtreme Skate Park,Sports Complexes,Singapore,Singapore
351,1965 Craft Beer,Breweries,Singapore,Singapore
352,Thomson Nature Park,Nature & Wildlife Areas,Singapore,Singapore
353,Masjid Bencoolen,Religious Sites,Singapore,Singapore
354,Shimano Cycling World,Speciality Museums,Singapore,Singapore
355,Pandora,Airport Shops,Singapore,Singapore
356,Museum @ My Queenstown,History Museums,Singapore,Singapore
357,Golden Mile Tower,Points of Interest & Landmarks,Singapore,Singapore
358,Wesley Methodist Church,Missions • Religious Sites,Singapore,Singapore
359,Cenotaph,Monuments & Statues,Singapore,Singapore
360,Former Empress Place Building,History Museums,Singapore,Singapore
361,Gucci,Airport Shops,Singapore,Singapore
362,,1,Singapore,Singapore
363,Arulmigu Velmurugan Gnanamuneeswarar Temple,Religious Sites,Singapore,Singapore
364,Empress Lawn,Parks • Gardens,Singapore,Singapore
365,Singapore Chinese Cultural Centre,Civic Centres,Singapore,Singapore
366,STPI – Creative Workshop & Gallery,Art Galleries • Art Museums,Singapore,Singapore
367,MOE Heritage Centre,Speciality Museums,Singapore,Singapore
368,,1,Singapore,Singapore
369,Istana Heritage Gallery,History Museums,Singapore,Singapore
370,Palais Renaissance,Shopping Malls,Singapore,Singapore
371,Changi Sailing Club,Sports Camps & Clinics,Singapore,Singapore
372,The First Generation,Religious Sites • Monuments & Statues,Singapore,Singapore
373,Jacob Ballas Children's Garden,Playgrounds,Singapore,Singapore
374,Singapore International Festival of Arts,Cultural Events,Singapore,Singapore
375,Mosque Street,Historic Sites • Neighborhoods,Singapore,Singapore
376,Boulder+,Sports Complexes,Singapore,Singapore
377,Delfi Orchard,Shopping Malls,Singapore,Singapore
378,Rochor Canal,Bodies of Water,Singapore,Singapore
379,Ann Siang Hill,Points of Interest & Landmarks,Singapore,Singapore
380,Coleman Street,Neighborhoods • Historic Walking Areas,Singapore,Singapore
381,Kreta Ayer Square,Scenic Walking Areas,Singapore,Singapore
382,The Verge Shopping Mall,Shopping Malls,Singapore,Singapore
383,Al-Abrar Mosque,Religious Sites,Singapore,Singapore
384,Masjid Haji Muhammad Salleh,Points of Interest & Landmarks,Singapore,Singapore
385,Chesed-El Synagogue,Architectural Buildings • Religious Sites,Singapore,Singapore
386,Singapore Hong San See,Religious Sites,Singapore,Singapore
387,The Cathay Gallery,Art Galleries,Singapore,Singapore
388,Alkaff Bridge,Bridges,Singapore,Singapore
389,Keramat Sultan Iskandar Shah,Historic Sites • Points of Interest & Landmarks,Singapore,Singapore
390,Sri SivaKrishna Temple,Points of Interest & Landmarks,Singapore,Singapore
391,The Rink at JCube,Sports Complexes,Singapore,Singapore
392,Park Mall,Shopping Malls,Singapore,Singapore
393,Dalhousie Obelisk,Architectural Buildings,Singapore,Singapore
394,Fort Canning Lighthouse,Lighthouses,Singapore,Singapore
395,Alexandra Retail Centre (ARC),Shopping Malls,Singapore,Singapore
396,NUS Museum,Speciality Museums,Singapore,Singapore
397,Floral Clock,Monuments & Statues,Singapore,Singapore
398,Benjamin Sheares Bridge,Bridges,Singapore,Singapore
399,,1,Singapore,Singapore
400,The Grandstand,Shopping Malls,Singapore,Singapore
401,Read Bridge　(Malacca Bridge),Bridges,Singapore,Singapore
402,Punggol Plaza,Shopping Malls,Singapore,Singapore
403,Uniqlo,Airport Shops,Singapore,Singapore
404,Lot One Shoppers' Mall,Shopping Malls,Singapore,Singapore
405,UE Square,Shopping Malls,Singapore,Singapore
406,Eurasian Heritage Gallery,History Museums,Singapore,Singapore
407,Hari Raya Light Up,Cultural Events,Singapore,Singapore
408,Cocoa & Co,Airport Shops,Singapore,Singapore
409,The Heeren,Shopping Malls,Singapore,Singapore
410,Jalan Besar Swimming Complex,Sports Complexes,Singapore,Singapore
411,Puaka Hill,Lookouts,Singapore,Singapore
412,Masjid Angullia,Religious Sites,Singapore,Singapore
413,Children Little Museum,Speciality Museums,Singapore,Singapore
414,Jelutong Tower,Observation Decks & Towers,Singapore,Singapore
415,Compass One,Shopping Malls,Singapore,Singapore
416,Thomson Plaza,Shopping Malls,Singapore,Singapore
417,Sengkang Riverside Park,Parks,Singapore,Singapore
418,Youth Olympic Park,Points of Interest & Landmarks • Scenic Walking Areas,Singapore,Singapore
419,Black Statue of Raffles,Monuments & Statues,Singapore,Singapore
420,Ms Redhill,Farmers Markets,Singapore,Singapore
421,Indian National Army Monument,Monuments & Statues,Singapore,Singapore
422,Ray Bay,Aquariums,Singapore,Singapore
423,Risis,Airport Shops,Singapore,Singapore
424,Tanglin Halt Food Centre,Flea & Street Markets,Singapore,Singapore
425,Design Orchard,Shopping Malls,Singapore,Singapore
426,Singapore Repertory Theatre,Theaters,Singapore,Singapore
427,Istana Woodneuk,Points of Interest & Landmarks • Historic Walking Areas,Singapore,Singapore
428,Singapore Momentum Sculpture,Monuments & Statues,Singapore,Singapore
429,Siang Cho Keong Temple,Religious Sites,Singapore,Singapore
430,,1,Singapore,Singapore
431,Church of Saint Joseph,Churches & Cathedrals,Singapore,Singapore
432,DBS Asia Treasures Lounge,Airport Lounges,Singapore,Singapore
433,Opera Gallery,Art Galleries,Singapore,Singapore
434,The River Merchants,Religious Sites • Monuments & Statues,Singapore,Singapore
435,Jinrikisha Station,Historic Sites • Points of Interest & Landmarks,Singapore,Singapore
436,Tampines 1,Shopping Malls,Singapore,Singapore
437,Police Heritage Centre,History Museums,Singapore,Singapore
438,Harrods,Airport Shops,Singapore,Singapore
439,Deck Art Galery,Points of Interest & Landmarks,Singapore,Singapore
440,Homage To Newton,Monuments & Statues,Singapore,Singapore
441,The Substation,Theaters,Singapore,Singapore
442,Supertree Observatory,Observation Decks & Towers,Singapore,Singapore
