WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3
"26,674",https://www.tripadvisor.com/Attraction_Review-g312741-d311760-Reviews-Cemiterio_de_Recoleta-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/1c/7c/bb/recoleta-cemetery.jpg?w=500&h=-1&s=1,Cemitério de Recoleta,10.,https://www.tripadvisor.com/Attraction_Review-g312741-d311760-Reviews-Cemiterio_de_Recoleta-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Points of Interest & Landmarks • Cemeteries,Recoleta
"2,869",https://www.tripadvisor.com/Attraction_Review-g312741-d646346-Reviews-Palacio_Barolo-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/39/6f/46/palacio-barolo.jpg?w=500&h=-1&s=1,Palacio Barolo,11.,https://www.tripadvisor.com/Attraction_Review-g312741-d646346-Reviews-Palacio_Barolo-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Historic Sites • Architectural Buildings,El Centro (Downtown)
"2,019",https://www.tripadvisor.com/Attraction_Review-g312741-d317525-Reviews-Centro_Cultural_Kirchner-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/7d/b0/66/vista-del-exterior-del.jpg?w=500&h=-1&s=1,Centro Cultural Kirchner,12.,https://www.tripadvisor.com/Attraction_Review-g312741-d317525-Reviews-Centro_Cultural_Kirchner-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Architectural Buildings,San Nicolás
"8,916",https://www.tripadvisor.com/Attraction_Review-g312741-d312325-Reviews-Museo_de_Arte_Latinoamericano_de_Buenos_Aires-Buenos_Aires_Capital_Federal_Distric.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/d7/9a/29/museum-of-latin-american.jpg?w=500&h=400&s=1,Museo de Arte Latinoamericano de Buenos Aires,13.,https://www.tripadvisor.com/Attraction_Review-g312741-d312325-Reviews-Museo_de_Arte_Latinoamericano_de_Buenos_Aires-Buenos_Aires_Capital_Federal_Distric.html#REVIEWS,Art Museums,Palermo
"1,603",https://www.tripadvisor.com/Attraction_Review-g312741-d11919444-Reviews-Rosedal_De_Palermo-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/40/43/30/photo7jpg.jpg?w=500&h=-1&s=1,Rosedal De Palermo,14.,https://www.tripadvisor.com/Attraction_Review-g312741-d11919444-Reviews-Rosedal_De_Palermo-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Gardens,Palermo
"6,228",https://www.tripadvisor.com/Attraction_Review-g312741-d640689-Reviews-Estadio_Alberto_J_Armando_La_Bombonera-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/01/29/cb/2017-11.jpg?w=500&h=400&s=1,Estadio Alberto J. Armando (La Bombonera),15.,https://www.tripadvisor.com/Attraction_Review-g312741-d640689-Reviews-Estadio_Alberto_J_Armando_La_Bombonera-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Arenas & Stadiums,La Boca
"2,113",https://www.tripadvisor.com/Attraction_Review-g312741-d3239880-Reviews-Estadio_Monumental_De_River_Plate-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/d3/2c/96/estadio-monumental-de.jpg?w=500&h=400&s=1,Estadio Monumental De River Plate,16.,https://www.tripadvisor.com/Attraction_Review-g312741-d3239880-Reviews-Estadio_Monumental_De_River_Plate-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Arenas & Stadiums,Belgrano
"5,569",https://www.tripadvisor.com/Attraction_Review-g312741-d1021805-Reviews-Floralis_Generica-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/7e/a7/78/img-20181119-135517966.jpg?w=500&h=-1&s=1,Floralis Generica,17.,https://www.tripadvisor.com/Attraction_Review-g312741-d1021805-Reviews-Floralis_Generica-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Monuments & Statues,Recoleta
"9,800",https://www.tripadvisor.com/Attraction_Review-g312741-d7620166-Reviews-Casa_Rosada-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/a4/c6/b4/casa-rosada.jpg?w=500&h=400&s=1,Casa Rosada,18.,https://www.tripadvisor.com/Attraction_Review-g312741-d7620166-Reviews-Casa_Rosada-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,El Centro (Downtown)
644,https://www.tripadvisor.com/Attraction_Review-g312741-d1528105-Reviews-El_Zanjon_de_Granados-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/65/63/16/tuneles-y-misterio.jpg?w=500&h=400&s=1,El Zanjon de Granados,19.,https://www.tripadvisor.com/Attraction_Review-g312741-d1528105-Reviews-El_Zanjon_de_Granados-Buenos_Aires_Capital_Federal_District.html#REVIEWS,History Museums,San Telmo
"2,024",https://www.tripadvisor.com/Attraction_Review-g312741-d311762-Reviews-Museo_Nacional_De_Arte_Decorativo-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/da/a0/59/lateral-fundo.jpg?w=500&h=-1&s=1,Museo Nacional De Arte Decorativo,20.,https://www.tripadvisor.com/Attraction_Review-g312741-d311762-Reviews-Museo_Nacional_De_Arte_Decorativo-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Historic Sites • Art Museums,Palermo
"2,145",https://www.tripadvisor.com/Attraction_Review-g312741-d3246024-Reviews-Usina_del_Arte-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/d3/a3/8f/usina-del-arte.jpg?w=500&h=400&s=1,Usina del Arte,21.,https://www.tripadvisor.com/Attraction_Review-g312741-d3246024-Reviews-Usina_del_Arte-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Architectural Buildings • Civic Centres,La Boca
896,https://www.tripadvisor.com/Attraction_Review-g312741-d317270-Reviews-Reserva_Ecologica-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/06/7e/d4/reserva-ecologica.jpg?w=500&h=400&s=1,Reserva Ecologica,22.,https://www.tripadvisor.com/Attraction_Review-g312741-d317270-Reviews-Reserva_Ecologica-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Hiking Trails,Puerto Madero
"1,033",https://www.tripadvisor.com/Attraction_Review-g312741-d1994775-Reviews-Museo_River_Plate-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/de/01/99/estadio.jpg?w=500&h=400&s=1,Museo River Plate,23.,https://www.tripadvisor.com/Attraction_Review-g312741-d1994775-Reviews-Museo_River_Plate-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Speciality Museums,Belgrano
"2,336",https://www.tripadvisor.com/Attraction_Review-g312741-d1068434-Reviews-Museo_de_los_Ninos-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/91/8c/ad/ta-img-20190223-191123.jpg?w=500&h=-1&s=1,Museo de los Ninos,24.,https://www.tripadvisor.com/Attraction_Review-g312741-d1068434-Reviews-Museo_de_los_Ninos-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Children's Museums,Balvanera
378,https://www.tripadvisor.com/Attraction_Review-g312741-d2359661-Reviews-Palacio_Paz-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/e9/a2/93/salon-teniente-general.jpg?w=500&h=400&s=1,Palacio Paz,25.,https://www.tripadvisor.com/Attraction_Review-g312741-d2359661-Reviews-Palacio_Paz-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Speciality Museums • Points of Interest & Landmarks,Microcentro
"1,634",https://www.tripadvisor.com/Attraction_Review-g312741-d4005100-Reviews-Palacio_de_Aguas_Corrientes-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/fa/1f/5d/palacio-de-aguas-corrientes.jpg?w=500&h=-1&s=1,Palacio de Aguas Corrientes,26.,https://www.tripadvisor.com/Attraction_Review-g312741-d4005100-Reviews-Palacio_de_Aguas_Corrientes-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Castles,Balvanera
578,https://www.tripadvisor.com/Attraction_Review-g312741-d550512-Reviews-Hipodromo_Argentino_de_Palermo-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f6/4b/40/fachada-hipodromo.jpg?w=500&h=-1&s=1,Hipodromo Argentino de Palermo,27.,https://www.tripadvisor.com/Attraction_Review-g312741-d550512-Reviews-Hipodromo_Argentino_de_Palermo-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Arenas & Stadiums • Horse Tracks,Palermo
"1,134",https://www.tripadvisor.com/Attraction_Review-g312741-d3793218-Reviews-Mercado_de_San_Telmo-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/fe/6b/16/img-20191110-144054-largejpg.jpg?w=500&h=400&s=1,Mercado de San Telmo,28.,https://www.tripadvisor.com/Attraction_Review-g312741-d3793218-Reviews-Mercado_de_San_Telmo-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Flea & Street Markets,San Telmo
374,https://www.tripadvisor.com/Attraction_Review-g312741-d2283321-Reviews-Campo_Argentino_de_Polo-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/45/6a/ed/polo.jpg?w=500&h=-1&s=1,Campo Argentino de Polo,29.,https://www.tripadvisor.com/Attraction_Review-g312741-d2283321-Reviews-Campo_Argentino_de_Polo-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Arenas & Stadiums • Horse Tracks,Las Canitas
832,https://www.tripadvisor.com/Attraction_Review-g312741-d550453-Reviews-Centro_Cultural_Borges-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/79/e9/d7/sol-pelo-teto-envidracado.jpg?w=500&h=-1&s=1,Centro Cultural Borges,30.,https://www.tripadvisor.com/Attraction_Review-g312741-d550453-Reviews-Centro_Cultural_Borges-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Art Galleries • Theaters,San Nicolás
1,,,,,,2,
2,,,,,,1,3
649,https://www.tripadvisor.com/Attraction_Review-g312741-d583374-Reviews-Tierra_Santa-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/15/1c/48/tierra-santa.jpg?w=500&h=-1&s=1,Tierra Santa,31.,https://www.tripadvisor.com/Attraction_Review-g312741-d583374-Reviews-Tierra_Santa-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Amusement & Theme Parks,Belgrano
"1,673",https://www.tripadvisor.com/Attraction_Review-g312741-d312248-Reviews-Museo_Evita-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ec/12/9e/puerta-de-entrada.jpg?w=500&h=-1&s=1,Museo Evita,32.,https://www.tripadvisor.com/Attraction_Review-g312741-d312248-Reviews-Museo_Evita-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Speciality Museums,Palermo
"4,450",https://www.tripadvisor.com/Attraction_Review-g312741-d311772-Reviews-La_Boca-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/1e/6e/82/the-colorful-street.jpg?w=500&h=400&s=1,La Boca,33.,https://www.tripadvisor.com/Attraction_Review-g312741-d311772-Reviews-La_Boca-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Neighborhoods • Historic Walking Areas,La Boca
"1,251",https://www.tripadvisor.com/Attraction_Review-g312741-d480841-Reviews-Lagos_de_Palermo-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/b9/ee/6f/otono.jpg?w=500&h=-1&s=1,Lagos de Palermo,34.,https://www.tripadvisor.com/Attraction_Review-g312741-d480841-Reviews-Lagos_de_Palermo-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Bodies of Water,Palermo
"2,023",https://www.tripadvisor.com/Attraction_Review-g312741-d2211774-Reviews-Museo_Casa_Rosada-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/46/cc/8b/museo-del-bicentenario.jpg?w=500&h=-1&s=1,Museo Casa Rosada,35.,https://www.tripadvisor.com/Attraction_Review-g312741-d2211774-Reviews-Museo_Casa_Rosada-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Speciality Museums,El Centro (Downtown)
"2,668",https://www.tripadvisor.com/Attraction_Review-g312741-d3320093-Reviews-Basilica_del_Santisimo_Sacramento-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b1/fd/a1/basilica-del-santisimo.jpg?w=500&h=-1&s=1,Basílica del Santísimo Sacramento,36.,https://www.tripadvisor.com/Attraction_Review-g312741-d3320093-Reviews-Basilica_del_Santisimo_Sacramento-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Churches & Cathedrals,Microcentro
"3,180",https://www.tripadvisor.com/Attraction_Review-g312741-d311755-Reviews-Plaza_de_Mayo-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/a3/4b/5f/plaza-de-mayo.jpg?w=500&h=400&s=1,Plaza de Mayo,37.,https://www.tripadvisor.com/Attraction_Review-g312741-d311755-Reviews-Plaza_de_Mayo-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Points of Interest & Landmarks • Missions,El Centro (Downtown)
"7,421",https://www.tripadvisor.com/Attraction_Review-g312741-d317269-Reviews-Parque_3_de_Febrero-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/68/94/60/paseo-del-rosedal.jpg?w=500&h=400&s=1,Parque 3 de Febrero,38.,https://www.tripadvisor.com/Attraction_Review-g312741-d317269-Reviews-Parque_3_de_Febrero-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Gardens,Palermo
"1,223",https://www.tripadvisor.com/Attraction_Review-g312741-d317188-Reviews-Jardin_Botanico-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/5d/e8/14/fb-img-1549406272311.jpg?w=500&h=400&s=1,Jardin Botanico,39.,https://www.tripadvisor.com/Attraction_Review-g312741-d317188-Reviews-Jardin_Botanico-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Libraries • Gardens,Palermo
"1,651",https://www.tripadvisor.com/Attraction_Review-g312741-d1601665-Reviews-Feira_de_San_Telmo-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/94/a6/90/feria-de-san-pedro-telmo.jpg?w=500&h=-1&s=1,Feira de San Telmo,40.,https://www.tripadvisor.com/Attraction_Review-g312741-d1601665-Reviews-Feira_de_San_Telmo-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Flea & Street Markets,San Telmo
978,https://www.tripadvisor.com/Attraction_Review-g312741-d550497-Reviews-Museo_Argentino_de_Ciencias_Naturales_Bernardino_Rivadavia-Buenos_Aires_Capital_Fe.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/66/a4/38/exterior.jpg?w=500&h=-1&s=1,Museo Argentino de Ciencias Naturales Bernardino Rivadavia,41.,https://www.tripadvisor.com/Attraction_Review-g312741-d550497-Reviews-Museo_Argentino_de_Ciencias_Naturales_Bernardino_Rivadavia-Buenos_Aires_Capital_Fe.html#REVIEWS,Natural History Museums,Caballito
208,https://www.tripadvisor.com/Attraction_Review-g312741-d12123647-Reviews-Patio_de_los_Lecheros-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/06/93/44/todo-lo-que-hacemos-aca.jpg?w=500&h=400&s=1,Patio de los Lecheros,42.,https://www.tripadvisor.com/Attraction_Review-g312741-d12123647-Reviews-Patio_de_los_Lecheros-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Points of Interest & Landmarks,
"7,388",https://www.tripadvisor.com/Attraction_Review-g312741-d317179-Reviews-Caminito-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/fe/95/b4/caminito-street-8.jpg?w=500&h=-1&s=1,Caminito,43.,https://www.tripadvisor.com/Attraction_Review-g312741-d317179-Reviews-Caminito-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Historic Walking Areas,
"3,965",https://www.tripadvisor.com/Attraction_Review-g312741-d314077-Reviews-Avenida_9_De_Julio-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/b0/a1/77/vue.jpg?w=500&h=-1&s=1,Avenida 9 De Julio,44.,https://www.tripadvisor.com/Attraction_Review-g312741-d314077-Reviews-Avenida_9_De_Julio-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Points of Interest & Landmarks,Caballito
279,https://www.tripadvisor.com/Attraction_Review-g312741-d4700278-Reviews-Museo_de_la_Pasion_Boquense-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/28/87/50/museo-de-la-pasion-boquense.jpg?w=500&h=-1&s=1,Museo de la Pasion Boquense,45.,https://www.tripadvisor.com/Attraction_Review-g312741-d4700278-Reviews-Museo_de_la_Pasion_Boquense-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Speciality Museums,La Boca
"7,257",https://www.tripadvisor.com/Attraction_Review-g312741-d311756-Reviews-Catedral_Primada-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/5c/c8/e7/photo3jpg.jpg?w=500&h=-1&s=1,Catedral Primada,46.,https://www.tripadvisor.com/Attraction_Review-g312741-d311756-Reviews-Catedral_Primada-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Churches & Cathedrals,San Nicolás
"4,248",https://www.tripadvisor.com/Attraction_Review-g312741-d13423653-Reviews-Obelisco_de_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/09/20/0c/obelisco-de-buenos-aires.jpg?w=500&h=400&s=1,Obelisco de Buenos Aires,47.,https://www.tripadvisor.com/Attraction_Review-g312741-d13423653-Reviews-Obelisco_de_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Points of Interest & Landmarks,San Nicolás
"1,296",https://www.tripadvisor.com/Attraction_Review-g312741-d532269-Reviews-Planetario_Galileo_Galilei-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/08/a9/94/planetario-galileo-galilei.jpg?w=500&h=-1&s=1,Planetario Galileo Galilei,48.,https://www.tripadvisor.com/Attraction_Review-g312741-d532269-Reviews-Planetario_Galileo_Galilei-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Science Museums • Observatories & Planetariums,Palermo
552,https://www.tripadvisor.com/Attraction_Review-g312741-d317301-Reviews-Feria_de_Mataderos-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/4b/5b/2f/photo9jpg.jpg?w=500&h=400&s=1,Feria de Mataderos,49.,https://www.tripadvisor.com/Attraction_Review-g312741-d317301-Reviews-Feria_de_Mataderos-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Flea & Street Markets,Mataderos
"3,351",https://www.tripadvisor.com/Attraction_Review-g312741-d2136797-Reviews-Mafalda_Statue-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/c3/54/69/2014.jpg?w=500&h=400&s=1,Mafalda Statue,50.,https://www.tripadvisor.com/Attraction_Review-g312741-d2136797-Reviews-Mafalda_Statue-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Architectural Buildings,El Centro (Downtown)
663,https://www.tripadvisor.com/Attraction_Review-g312741-d317180-Reviews-Centro_Cultural_Recoleta-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/fc/97/e2/centro-cultural-la-recoleta.jpg?w=500&h=-1&s=1,Centro Cultural Recoleta,51.,https://www.tripadvisor.com/Attraction_Review-g312741-d317180-Reviews-Centro_Cultural_Recoleta-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Art Galleries • Convention Centers,Recoleta
"2,442",https://www.tripadvisor.com/Attraction_Review-g312741-d2165323-Reviews-Buque_Museo_Fragata_ARA_Presidente_Sarmiento-Buenos_Aires_Capital_Federal_Distric.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/0d/f1/0f/fragata-ara-sarmiento.jpg?w=500&h=-1&s=1,Buque Museo Fragata ARA Presidente Sarmiento,52.,https://www.tripadvisor.com/Attraction_Review-g312741-d2165323-Reviews-Buque_Museo_Fragata_ARA_Presidente_Sarmiento-Buenos_Aires_Capital_Federal_Distric.html#REVIEWS,Speciality Museums,Puerto Madero
"1,278",https://www.tripadvisor.com/Attraction_Review-g312741-d317185-Reviews-Fundacion_Proa-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/e5/ad/8e/vista-da-parte-superior.jpg?w=500&h=-1&s=1,Fundacion Proa,53.,https://www.tripadvisor.com/Attraction_Review-g312741-d317185-Reviews-Fundacion_Proa-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Speciality Museums • Children's Museums,La Boca
"1,534",https://www.tripadvisor.com/Attraction_Review-g312741-d532231-Reviews-Basilica_de_Nuestra_Senora_Del_Pilar-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/79/3d/ab/approaching-the-church.jpg?w=500&h=400&s=1,Basilica de Nuestra Senora Del Pilar,54.,https://www.tripadvisor.com/Attraction_Review-g312741-d532231-Reviews-Basilica_de_Nuestra_Senora_Del_Pilar-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Historic Sites • Religious Sites,Recoleta
"6,081",https://www.tripadvisor.com/Attraction_Review-g312741-d2479037-Reviews-Puente_de_la_Mujer-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/0c/8a/ba/twilight-time.jpg?w=500&h=400&s=1,Puente de la Mujer,55.,https://www.tripadvisor.com/Attraction_Review-g312741-d2479037-Reviews-Puente_de_la_Mujer-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Bridges,Puerto Madero
787,https://www.tripadvisor.com/Attraction_Review-g312741-d7379906-Reviews-Distrito_Arcos-Buenos_Aires_Capital_Federal_District.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/db/77/10/lojas.jpg?w=500&h=-1&s=1,Distrito Arcos,56.,https://www.tripadvisor.com/Attraction_Review-g312741-d7379906-Reviews-Distrito_Arcos-Buenos_Aires_Capital_Federal_District.html#REVIEWS,Shopping Malls,Palermo
